test_year,horizon,arm,method,n,f2,precision,recall,f1,accuracy,macro_f1,p4plus_recall,pred_p3_share,r2_q3
2025,3,C,val_isotonic_then_perphase_macro_f1,275,0.11965811965811966,0.56,0.1,0.1696969696969697,0.4254545454545455,0.21852954975787128,0.0,0.09090909090909091,-0.08200114030733907
2025,3,C,val_perphase_th_accuracy,275,0.15993265993265993,0.5588235294117647,0.1357142857142857,0.21839080459770116,0.48,0.21212274234543588,0.0,0.12363636363636364,-0.6410952869797002
2025,3,C,val_perphase_th_macro_f1,275,0.4689863842662632,0.6138613861386139,0.44285714285714284,0.5145228215767634,0.4909090909090909,0.2808302842668168,0.0,0.36727272727272725,-0.6410952869797002
2025,3,C,val_shift_calib_0.2,275,0.7467532467532467,0.5476190476190477,0.8214285714285714,0.6571428571428571,0.5309090909090909,0.25425500837932996,0.0,0.7636363636363637,-0.1318250864211945
2025,3,D,canonical_0.2,275,0.7542262678803641,0.5550239234449761,0.8285714285714286,0.664756446991404,0.5563636363636364,0.2733817956847885,0.0,0.7563636363636363,-0.3020780588989198
2025,3,D,val_global_th_f2,275,0.8495145631067961,0.5303030303030303,1.0,0.693069306930693,0.31636363636363635,0.18170412758381926,0.07692307692307693,0.5236363636363637,-0.3020780588989198
2025,3,D,val_global_th_macro_f1,275,0.6784260515603799,0.5649717514124294,0.7142857142857143,0.6309148264984227,0.509090909090909,0.25977575982209045,0.0,0.6436363636363637,-0.3020780588989198
2025,3,D,val_isotonic_calib_0.2,275,0.8228643216080402,0.5550847457627118,0.9357142857142857,0.6968085106382979,0.5490909090909091,0.2564870259481038,0.0,0.8581818181818182,0.07380430107474101
2025,3,D,val_isotonic_then_perphase_macro_f1,275,0.6276150627615062,0.5732484076433121,0.6428571428571429,0.6060606060606061,0.49818181818181817,0.2600797920570634,0.0,0.5709090909090909,0.07380430107474101
2025,3,D,val_perphase_th_accuracy,275,0.5354558610709117,0.5648854961832062,0.5285714285714286,0.5461254612546126,0.48,0.2553724821166682,0.0,0.4763636363636364,-0.3020780588989198
2025,3,D,val_perphase_th_macro_f1,275,0.6284916201117319,0.5769230769230769,0.6428571428571429,0.6081081081081081,0.49818181818181817,0.2621947496947497,0.0,0.5563636363636364,-0.3020780588989198
2025,3,D,val_shift_calib_0.2,275,0.7028112449799196,0.5614973262032086,0.75,0.6422018348623854,0.56,0.28206829440905873,0.0,0.68,-0.10041425261627035
2025,6,A,canonical_0.2,275,0.8312958435207825,0.5271317829457365,0.9714285714285714,0.6834170854271356,0.49454545454545457,0.2045678459471563,0.0,0.9381818181818182,-0.10833612125312198
2025,6,A,val_global_th_f2,275,0.8383233532934131,0.509090909090909,1.0,0.6746987951807228,0.4727272727272727,0.28859804791481813,0.46153846153846156,0.9636363636363636,-0.10833612125312198
2025,6,A,val_global_th_macro_f1,275,0.15358361774744028,0.6923076923076923,0.12857142857142856,0.21686746987951808,0.45454545454545453,0.20580155138978667,0.0,0.09454545454545454,-0.10833612125312198
2025,6,A,val_isotonic_calib_0.2,275,0.8281053952321205,0.5569620253164557,0.9428571428571428,0.7002652519893899,0.5418181818181819,0.253822984244671,0.0,0.8618181818181818,0.09415405420117295
2025,6,A,val_isotonic_then_perphase_macro_f1,275,0.8145695364238411,0.6307692307692307,0.8785714285714286,0.7343283582089553,0.5818181818181818,0.29643559411966663,0.0,0.7090909090909091,0.09415405420117295
2025,6,A,val_perphase_th_accuracy,275,0.008896797153024912,0.5,0.007142857142857143,0.014084507042253521,0.46545454545454545,0.16223008370546502,0.0,0.007272727272727273,-0.10833612125312198
2025,6,A,val_perphase_th_macro_f1,275,0.33225283630470015,0.7192982456140351,0.29285714285714287,0.41624365482233505,0.46545454545454545,0.24374915870238256,0.0,0.20727272727272728,-0.10833612125312198
2025,6,A,val_shift_calib_0.2,275,0.5538694992412747,0.7373737373737373,0.5214285714285715,0.6108786610878661,0.6072727272727273,0.3115684676292501,0.0,0.36,0.07923485311523415
2025,6,B,canonical_0.2,275,0.8413461538461539,0.5147058823529411,1.0,0.6796116504854369,0.4727272727272727,0.17059825135357476,0.0,0.9890909090909091,-0.26744693750190685
2025,6,B,val_global_th_f2,275,0.8383233532934131,0.509090909090909,1.0,0.6746987951807228,0.05454545454545454,0.029833006477684675,0.8461538461538461,0.05454545454545454,-0.26744693750190685
2025,6,B,val_global_th_macro_f1,275,0.625,0.7083333333333334,0.6071428571428571,0.6538461538461539,0.6436363636363637,0.3349341028512361,0.0,0.43636363636363634,-0.26744693750190685
2025,6,B,val_isotonic_calib_0.2,275,0.8229426433915212,0.5454545454545454,0.9428571428571428,0.6910994764397905,0.5127272727272727,0.2295695938325843,0.0,0.88,0.08087057452726587
2025,6,B,val_isotonic_then_perphase_macro_f1,275,0.7992073976221928,0.6142131979695431,0.8642857142857143,0.7181008902077152,0.5563636363636364,0.3509542382091402,0.0,0.7163636363636363,0.08087057452726587
2025,6,B,val_perphase_th_accuracy,275,0.7963446475195822,0.5922330097087378,0.8714285714285714,0.7052023121387283,0.5709090909090909,0.28341793570219964,0.0,0.7490909090909091,-0.26744693750190685
