area_id,target_ord,n_candidates,candidates,decision,winner_month_ord,winner_anl_id
2292,24274,1,2022-10:26777665,filled,24273,26777665.0
2292,24275,1,2022-10:26777665,filled,24273,26777665.0
2292,24277,1,2023-01:33607389,filled,24276,33607389.0
2292,24278,1,2023-01:33607389,filled,24276,33607389.0
2292,24316,1,2026-04:87143416,no_covariate_row,-1,
2292,24317,1,2026-04:87143416,no_covariate_row,-1,
2295,24316,1,2026-04:87143416,no_covariate_row,-1,
2295,24317,1,2026-04:87143416,no_covariate_row,-1,
2299,24284,1,2023-08:59090932,filled,24283,59090932.0
2299,24289,1,2024-01:65024769,filled,24288,65024769.0
2299,24290,1,2024-01:65024769,filled,24288,65024769.0
2299,24295,1,2024-07:69455744,filled,24294,69455744.0
2299,24296,1,2024-07:69455744,filled,24294,69455744.0
2299,24316,1,2026-04:87143416,no_covariate_row,-1,
2299,24317,1,2026-04:87143416,no_covariate_row,-1,
2300,24271,1,2022-07:26601265,filled,24270,26601265.0
2300,24272,1,2022-07:26601265,filled,24270,26601265.0
2300,24274,1,2022-10:26777665,filled,24273,26777665.0
2300,24275,1,2022-10:26777665,filled,24273,26777665.0
2300,24277,1,2023-01:33607389,filled,24276,33607389.0
2300,24278,1,2023-01:33607389,filled,24276,33607389.0
2300,24316,1,2026-04:87143416,no_covariate_row,-1,
2300,24317,1,2026-04:87143416,no_covariate_row,-1,
2301,24284,1,2023-08:59090932,filled,24283,59090932.0
2301,24289,1,2024-01:65024769,filled,24288,65024769.0
2301,24290,1,2024-01:65024769,filled,24288,65024769.0
2301,24295,1,2024-07:69455744,filled,24294,69455744.0
2301,24296,1,2024-07:69455744,filled,24294,69455744.0
2301,24316,1,2026-04:87143416,no_covariate_row,-1,
2301,24317,1,2026-04:87143416,no_covariate_row,-1,
2302,24316,1,2026-04:87143416,no_covariate_row,-1,
2302,24317,1,2026-04:87143416,no_covariate_row,-1,
2303,24316,1,2026-04:87143416,no_covariate_row,-1,
2303,24317,1,2026-04:87143416,no_covariate_row,-1,
2304,24316,1,2026-04:87143416,no_covariate_row,-1,
2304,24317,1,2026-04:87143416,no_covariate_row,-1,
2305,24316,1,2026-04:87143416,no_covariate_row,-1,
2305,24317,1,2026-04:87143416,no_covariate_row,-1,
2307,24316,1,2026-04:87143416,no_covariate_row,-1,
2307,24317,1,2026-04:87143416,no_covariate_row,-1,
2308,24316,1,2026-04:87143416,no_covariate_row,-1,
2308,24317,1,2026-04:87143416,no_covariate_row,-1,
2311,24316,1,2026-04:87143416,no_covariate_row,-1,
2311,24317,1,2026-04:87143416,no_covariate_row,-1,
2312,24284,1,2023-08:59090932,filled,24283,59090932.0
2312,24289,1,2024-01:65024769,filled,24288,65024769.0
2312,24290,1,2024-01:65024769,filled,24288,65024769.0
2312,24295,1,2024-07:69455744,filled,24294,69455744.0
2312,24296,1,2024-07:69455744,filled,24294,69455744.0
2312,24316,1,2026-04:87143416,no_covariate_row,-1,
2312,24317,1,2026-04:87143416,no_covariate_row,-1,
2313,24271,1,2022-07:26601265,filled,24270,26601265.0
2313,24272,1,2022-07:26601265,filled,24270,26601265.0
2313,24274,1,2022-10:26777665,filled,24273,26777665.0
2313,24275,1,2022-10:26777665,filled,24273,26777665.0
2313,24277,1,2023-01:33607389,filled,24276,33607389.0
2313,24278,1,2023-01:33607389,filled,24276,33607389.0
2313,24316,1,2026-04:87143416,no_covariate_row,-1,
2313,24317,1,2026-04:87143416,no_covariate_row,-1,
2320,24271,1,2022-07:26601265,filled,24270,26601265.0
2320,24272,1,2022-07:26601265,filled,24270,26601265.0
2320,24274,1,2022-10:26777665,filled,24273,26777665.0
2320,24275,1,2022-10:26777665,filled,24273,26777665.0
2320,24277,1,2023-01:33607389,filled,24276,33607389.0
2320,24278,1,2023-01:33607389,filled,24276,33607389.0
2320,24316,1,2026-04:87143416,no_covariate_row,-1,
2320,24317,1,2026-04:87143416,no_covariate_row,-1,
2325,24284,1,2023-08:59090932,filled,24283,59090932.0
2325,24289,1,2024-01:65024769,filled,24288,65024769.0
2325,24290,1,2024-01:65024769,filled,24288,65024769.0
2325,24295,1,2024-07:69455744,filled,24294,69455744.0
2325,24296,1,2024-07:69455744,filled,24294,69455744.0
2325,24316,1,2026-04:87143416,no_covariate_row,-1,
2325,24317,1,2026-04:87143416,no_covariate_row,-1,
2326,24271,1,2022-07:26601265,filled,24270,26601265.0
2326,24272,1,2022-07:26601265,filled,24270,26601265.0
2326,24316,1,2026-04:87143416,no_covariate_row,-1,
2326,24317,1,2026-04:87143416,no_covariate_row,-1,
2327,24284,1,2023-08:59090932,filled,24283,59090932.0
2327,24289,1,2024-01:65024769,filled,24288,65024769.0
2327,24290,1,2024-01:65024769,filled,24288,65024769.0
2327,24295,1,2024-07:69455744,filled,24294,69455744.0
2327,24296,1,2024-07:69455744,filled,24294,69455744.0
2327,24316,1,2026-04:87143416,no_covariate_row,-1,
2327,24317,1,2026-04:87143416,no_covariate_row,-1,
2328,24271,1,2022-07:26601265,filled,24270,26601265.0
2328,24272,1,2022-07:26601265,filled,24270,26601265.0
2328,24274,1,2022-10:26777665,filled,24273,26777665.0
2328,24275,1,2022-10:26777665,filled,24273,26777665.0
2328,24277,1,2023-01:33607389,filled,24276,33607389.0
2328,24278,1,2023-01:33607389,filled,24276,33607389.0
2328,24316,1,2026-04:87143416,no_covariate_row,-1,
2328,24317,1,2026-04:87143416,no_covariate_row,-1,
2371,24284,1,2023-08:59090932,filled,24283,59090932.0
2371,24289,1,2024-01:65024769,filled,24288,65024769.0
2371,24290,1,2024-01:65024769,filled,24288,65024769.0
2371,24295,1,2024-07:69455744,filled,24294,69455744.0
2371,24296,1,2024-07:69455744,filled,24294,69455744.0
2371,24316,1,2026-04:87143416,no_covariate_row,-1,
2371,24317,1,2026-04:87143416,no_covariate_row,-1,
2372,24271,1,2022-07:26601265,filled,24270,26601265.0
2372,24272,1,2022-07:26601265,filled,24270,26601265.0
2372,24274,1,2022-10:26777665,filled,24273,26777665.0
2372,24275,1,2022-10:26777665,filled,24273,26777665.0
2372,24277,1,2023-01:33607389,filled,24276,33607389.0
2372,24278,1,2023-01:33607389,filled,24276,33607389.0
2372,24316,1,2026-04:87143416,no_covariate_row,-1,
2372,24317,1,2026-04:87143416,no_covariate_row,-1,
2373,24316,1,2026-04:87143416,no_covariate_row,-1,
2373,24317,1,2026-04:87143416,no_covariate_row,-1,
2391,24284,1,2023-08:59090932,filled,24283,59090932.0
2391,24289,1,2024-01:65024769,filled,24288,65024769.0
2391,24290,1,2024-01:65024769,filled,24288,65024769.0
2391,24295,1,2024-07:69455744,filled,24294,69455744.0
2391,24296,1,2024-07:69455744,filled,24294,69455744.0
2391,24316,1,2026-04:87143416,no_covariate_row,-1,
2391,24317,1,2026-04:87143416,no_covariate_row,-1,
2393,24271,1,2022-07:26601265,filled,24270,26601265.0
2393,24272,1,2022-07:26601265,filled,24270,26601265.0
2393,24274,1,2022-10:26777665,filled,24273,26777665.0
2393,24275,1,2022-10:26777665,filled,24273,26777665.0
2393,24277,1,2023-01:33607389,filled,24276,33607389.0
2393,24278,1,2023-01:33607389,filled,24276,33607389.0
2393,24316,1,2026-04:87143416,no_covariate_row,-1,
2393,24317,1,2026-04:87143416,no_covariate_row,-1,
2394,24284,1,2023-08:59090932,filled,24283,59090932.0
2394,24289,1,2024-01:65024769,filled,24288,65024769.0
2394,24290,1,2024-01:65024769,filled,24288,65024769.0
2394,24295,1,2024-07:69455744,filled,24294,69455744.0
2394,24296,1,2024-07:69455744,filled,24294,69455744.0
2394,24316,1,2026-04:87143416,no_covariate_row,-1,
2394,24317,1,2026-04:87143416,no_covariate_row,-1,
2395,24271,1,2022-07:26601265,filled,24270,26601265.0
2395,24272,1,2022-07:26601265,filled,24270,26601265.0
2395,24274,1,2022-10:26777665,filled,24273,26777665.0
2395,24275,1,2022-10:26777665,filled,24273,26777665.0
2395,24277,1,2023-01:33607389,filled,24276,33607389.0
2395,24278,1,2023-01:33607389,filled,24276,33607389.0
2395,24316,1,2026-04:87143416,no_covariate_row,-1,
2395,24317,1,2026-04:87143416,no_covariate_row,-1,
2396,24284,1,2023-08:59090932,filled,24283,59090932.0
2396,24289,1,2024-01:65024769,filled,24288,65024769.0
2396,24290,1,2024-01:65024769,filled,24288,65024769.0
2396,24295,1,2024-07:69455744,filled,24294,69455744.0
2396,24296,1,2024-07:69455744,filled,24294,69455744.0
2396,24316,1,2026-04:87143416,no_covariate_row,-1,
2396,24317,1,2026-04:87143416,no_covariate_row,-1,
2400,24271,1,2022-07:26601265,filled,24270,26601265.0
2400,24272,1,2022-07:26601265,filled,24270,26601265.0
2400,24274,1,2022-10:26777665,filled,24273,26777665.0
2400,24275,1,2022-10:26777665,filled,24273,26777665.0
2400,24277,1,2023-01:33607389,filled,24276,33607389.0
2400,24278,1,2023-01:33607389,filled,24276,33607389.0
2400,24316,1,2026-04:87143416,no_covariate_row,-1,
2400,24317,1,2026-04:87143416,no_covariate_row,-1,
2402,24271,1,2022-07:26601265,filled,24270,26601265.0
2402,24272,1,2022-07:26601265,filled,24270,26601265.0
2402,24274,1,2022-10:26777665,filled,24273,26777665.0
2402,24275,1,2022-10:26777665,filled,24273,26777665.0
2402,24277,1,2023-01:33607389,filled,24276,33607389.0
2402,24278,1,2023-01:33607389,filled,24276,33607389.0
2402,24316,1,2026-04:87143416,no_covariate_row,-1,
2402,24317,1,2026-04:87143416,no_covariate_row,-1,
2403,24284,1,2023-08:59090932,filled,24283,59090932.0
2403,24289,1,2024-01:65024769,filled,24288,65024769.0
2403,24290,1,2024-01:65024769,filled,24288,65024769.0
2403,24295,1,2024-07:69455744,filled,24294,69455744.0
2403,24296,1,2024-07:69455744,filled,24294,69455744.0
2403,24316,1,2026-04:87143416,no_covariate_row,-1,
2403,24317,1,2026-04:87143416,no_covariate_row,-1,
2404,24284,1,2023-08:59090932,filled,24283,59090932.0
2404,24289,1,2024-01:65024769,filled,24288,65024769.0
2404,24290,1,2024-01:65024769,filled,24288,65024769.0
2404,24295,1,2024-07:69455744,filled,24294,69455744.0
2404,24296,1,2024-07:69455744,filled,24294,69455744.0
2404,24316,1,2026-04:87143416,no_covariate_row,-1,
2404,24317,1,2026-04:87143416,no_covariate_row,-1,
2405,24271,1,2022-07:26601265,filled,24270,26601265.0
2405,24272,1,2022-07:26601265,filled,24270,26601265.0
2405,24274,1,2022-10:26777665,filled,24273,26777665.0
2405,24275,1,2022-10:26777665,filled,24273,26777665.0
2405,24277,1,2023-01:33607389,filled,24276,33607389.0
2405,24278,1,2023-01:33607389,filled,24276,33607389.0
2405,24316,1,2026-04:87143416,no_covariate_row,-1,
2405,24317,1,2026-04:87143416,no_covariate_row,-1,
2406,24284,1,2023-08:59090932,filled,24283,59090932.0
2406,24289,1,2024-01:65024769,filled,24288,65024769.0
2406,24290,1,2024-01:65024769,filled,24288,65024769.0
2406,24295,1,2024-07:69455744,filled,24294,69455744.0
2406,24296,1,2024-07:69455744,filled,24294,69455744.0
2406,24316,1,2026-04:87143416,no_covariate_row,-1,
2406,24317,1,2026-04:87143416,no_covariate_row,-1,
2407,24271,1,2022-07:26601265,filled,24270,26601265.0
2407,24272,1,2022-07:26601265,filled,24270,26601265.0
2407,24274,1,2022-10:26777665,filled,24273,26777665.0
2407,24275,1,2022-10:26777665,filled,24273,26777665.0
2407,24277,1,2023-01:33607389,filled,24276,33607389.0
2407,24278,1,2023-01:33607389,filled,24276,33607389.0
2407,24316,1,2026-04:87143416,no_covariate_row,-1,
2407,24317,1,2026-04:87143416,no_covariate_row,-1,
2408,24271,1,2022-07:26601265,filled,24270,26601265.0
2408,24272,1,2022-07:26601265,filled,24270,26601265.0
2408,24316,1,2026-04:87143416,no_covariate_row,-1,
2408,24317,1,2026-04:87143416,no_covariate_row,-1,
2409,24284,1,2023-08:59090932,filled,24283,59090932.0
2409,24289,1,2024-01:65024769,filled,24288,65024769.0
2409,24290,1,2024-01:65024769,filled,24288,65024769.0
2409,24295,1,2024-07:69455744,filled,24294,69455744.0
2409,24296,1,2024-07:69455744,filled,24294,69455744.0
2409,24316,1,2026-04:87143416,no_covariate_row,-1,
2409,24317,1,2026-04:87143416,no_covariate_row,-1,
2410,24316,1,2026-04:87143416,no_covariate_row,-1,
2410,24317,1,2026-04:87143416,no_covariate_row,-1,
2411,24271,1,2022-07:26601265,filled,24270,26601265.0
2411,24272,1,2022-07:26601265,filled,24270,26601265.0
2411,24274,1,2022-10:26777665,filled,24273,26777665.0
2411,24275,1,2022-10:26777665,filled,24273,26777665.0
2411,24277,1,2023-01:33607389,filled,24276,33607389.0
2411,24278,1,2023-01:33607389,filled,24276,33607389.0
2411,24316,1,2026-04:87143416,no_covariate_row,-1,
2411,24317,1,2026-04:87143416,no_covariate_row,-1,
2412,24284,1,2023-08:59090932,filled,24283,59090932.0
2412,24289,1,2024-01:65024769,filled,24288,65024769.0
2412,24290,1,2024-01:65024769,filled,24288,65024769.0
2412,24295,1,2024-07:69455744,filled,24294,69455744.0
2412,24296,1,2024-07:69455744,filled,24294,69455744.0
2412,24316,1,2026-04:87143416,no_covariate_row,-1,
2412,24317,1,2026-04:87143416,no_covariate_row,-1,
2417,24271,1,2022-07:26601265,filled,24270,26601265.0
2417,24272,1,2022-07:26601265,filled,24270,26601265.0
2417,24274,1,2022-10:26777665,filled,24273,26777665.0
2417,24275,1,2022-10:26777665,filled,24273,26777665.0
2417,24277,1,2023-01:33607389,filled,24276,33607389.0
2417,24278,1,2023-01:33607389,filled,24276,33607389.0
2417,24316,1,2026-04:87143416,no_covariate_row,-1,
2417,24317,1,2026-04:87143416,no_covariate_row,-1,
2419,24284,1,2023-08:59090932,filled,24283,59090932.0
2419,24289,1,2024-01:65024769,filled,24288,65024769.0
2419,24290,1,2024-01:65024769,filled,24288,65024769.0
2419,24295,1,2024-07:69455744,filled,24294,69455744.0
2419,24296,1,2024-07:69455744,filled,24294,69455744.0
2419,24316,1,2026-04:87143416,no_covariate_row,-1,
2419,24317,1,2026-04:87143416,no_covariate_row,-1,
2420,24271,1,2022-07:26601265,filled,24270,26601265.0
2420,24272,1,2022-07:26601265,filled,24270,26601265.0
2420,24274,1,2022-10:26777665,filled,24273,26777665.0
2420,24275,1,2022-10:26777665,filled,24273,26777665.0
2420,24277,1,2023-01:33607389,filled,24276,33607389.0
2420,24278,1,2023-01:33607389,filled,24276,33607389.0
2420,24316,1,2026-04:87143416,no_covariate_row,-1,
2420,24317,1,2026-04:87143416,no_covariate_row,-1,
2421,24271,1,2022-07:26601265,filled,24270,26601265.0
2421,24272,1,2022-07:26601265,filled,24270,26601265.0
2421,24274,1,2022-10:26777665,filled,24273,26777665.0
2421,24275,1,2022-10:26777665,filled,24273,26777665.0
2421,24277,1,2023-01:33607389,filled,24276,33607389.0
2421,24278,1,2023-01:33607389,recipient_original,-1,
2421,24284,1,2023-08:59090932,filled,24283,59090932.0
2421,24289,1,2024-01:65024769,filled,24288,65024769.0
2421,24290,1,2024-01:65024769,filled,24288,65024769.0
2421,24295,1,2024-07:69455744,filled,24294,69455744.0
2421,24296,1,2024-07:69455744,filled,24294,69455744.0
2421,24316,1,2026-04:87143416,no_covariate_row,-1,
2421,24317,1,2026-04:87143416,no_covariate_row,-1,
2422,24316,1,2026-04:87143416,no_covariate_row,-1,
2422,24317,1,2026-04:87143416,no_covariate_row,-1,
2423,24284,1,2023-08:59090932,filled,24283,59090932.0
2423,24289,1,2024-01:65024769,filled,24288,65024769.0
2423,24290,1,2024-01:65024769,filled,24288,65024769.0
2423,24295,1,2024-07:69455744,filled,24294,69455744.0
2423,24296,1,2024-07:69455744,filled,24294,69455744.0
2423,24316,1,2026-04:87143416,no_covariate_row,-1,
2423,24317,1,2026-04:87143416,no_covariate_row,-1,
2424,24271,1,2022-07:26601265,filled,24270,26601265.0
2424,24272,1,2022-07:26601265,filled,24270,26601265.0
2424,24274,1,2022-10:26777665,filled,24273,26777665.0
2424,24275,1,2022-10:26777665,filled,24273,26777665.0
2424,24277,1,2023-01:33607389,filled,24276,33607389.0
2424,24278,1,2023-01:33607389,filled,24276,33607389.0
2424,24316,1,2026-04:87143416,no_covariate_row,-1,
2424,24317,1,2026-04:87143416,no_covariate_row,-1,
2427,24316,1,2026-04:87143416,no_covariate_row,-1,
2427,24317,1,2026-04:87143416,no_covariate_row,-1,
2428,24284,1,2023-08:59090932,filled,24283,59090932.0
2428,24289,1,2024-01:65024769,filled,24288,65024769.0
2428,24290,1,2024-01:65024769,filled,24288,65024769.0
2428,24295,1,2024-07:69455744,filled,24294,69455744.0
2428,24296,1,2024-07:69455744,filled,24294,69455744.0
2428,24316,1,2026-04:87143416,no_covariate_row,-1,
2428,24317,1,2026-04:87143416,no_covariate_row,-1,
2429,24271,1,2022-07:26601265,filled,24270,26601265.0
2429,24272,1,2022-07:26601265,filled,24270,26601265.0
2429,24274,1,2022-10:26777665,filled,24273,26777665.0
2429,24275,1,2022-10:26777665,filled,24273,26777665.0
2429,24277,1,2023-01:33607389,filled,24276,33607389.0
2429,24278,1,2023-01:33607389,filled,24276,33607389.0
2429,24316,1,2026-04:87143416,no_covariate_row,-1,
2429,24317,1,2026-04:87143416,no_covariate_row,-1,
2430,24274,1,2022-10:26777665,filled,24273,26777665.0
2430,24275,1,2022-10:26777665,filled,24273,26777665.0
2430,24316,1,2026-04:87143416,no_covariate_row,-1,
2430,24317,1,2026-04:87143416,no_covariate_row,-1,
2435,24316,1,2026-04:87143416,no_covariate_row,-1,
2435,24317,1,2026-04:87143416,no_covariate_row,-1,
2439,24284,1,2023-08:59090932,filled,24283,59090932.0
2439,24289,1,2024-01:65024769,filled,24288,65024769.0
2439,24290,1,2024-01:65024769,filled,24288,65024769.0
2439,24295,1,2024-07:69455744,filled,24294,69455744.0
2439,24296,1,2024-07:69455744,filled,24294,69455744.0
2439,24316,1,2026-04:87143416,no_covariate_row,-1,
2439,24317,1,2026-04:87143416,no_covariate_row,-1,
2440,24271,1,2022-07:26601265,filled,24270,26601265.0
2440,24272,1,2022-07:26601265,filled,24270,26601265.0
2440,24274,1,2022-10:26777665,filled,24273,26777665.0
2440,24275,1,2022-10:26777665,filled,24273,26777665.0
2440,24277,1,2023-01:33607389,filled,24276,33607389.0
2440,24278,1,2023-01:33607389,filled,24276,33607389.0
2440,24316,1,2026-04:87143416,no_covariate_row,-1,
2440,24317,1,2026-04:87143416,no_covariate_row,-1,
2441,24271,1,2022-07:26601265,filled,24270,26601265.0
2441,24272,1,2022-07:26601265,filled,24270,26601265.0
2441,24274,1,2022-10:26777665,filled,24273,26777665.0
2441,24275,1,2022-10:26777665,filled,24273,26777665.0
2441,24277,1,2023-01:33607389,filled,24276,33607389.0
2441,24278,1,2023-01:33607389,filled,24276,33607389.0
2441,24316,1,2026-04:87143416,no_covariate_row,-1,
2441,24317,1,2026-04:87143416,no_covariate_row,-1,
2442,24284,1,2023-08:59090932,filled,24283,59090932.0
2442,24289,1,2024-01:65024769,filled,24288,65024769.0
2442,24290,1,2024-01:65024769,filled,24288,65024769.0
2442,24295,1,2024-07:69455744,filled,24294,69455744.0
2442,24296,1,2024-07:69455744,filled,24294,69455744.0
2442,24316,1,2026-04:87143416,no_covariate_row,-1,
2442,24317,1,2026-04:87143416,no_covariate_row,-1,
2444,24271,1,2022-07:26601265,filled,24270,26601265.0
2444,24272,1,2022-07:26601265,filled,24270,26601265.0
2444,24274,1,2022-10:26777665,filled,24273,26777665.0
2444,24275,1,2022-10:26777665,filled,24273,26777665.0
2444,24277,1,2023-01:33607389,filled,24276,33607389.0
2444,24278,1,2023-01:33607389,filled,24276,33607389.0
2444,24316,1,2026-04:87143416,no_covariate_row,-1,
2444,24317,1,2026-04:87143416,no_covariate_row,-1,
2445,24284,1,2023-08:59090932,filled,24283,59090932.0
2445,24289,1,2024-01:65024769,filled,24288,65024769.0
2445,24290,1,2024-01:65024769,filled,24288,65024769.0
2445,24295,1,2024-07:69455744,filled,24294,69455744.0
2445,24296,1,2024-07:69455744,filled,24294,69455744.0
2445,24316,1,2026-04:87143416,no_covariate_row,-1,
2445,24317,1,2026-04:87143416,no_covariate_row,-1,
2446,24284,1,2023-08:59090932,filled,24283,59090932.0
2446,24289,1,2024-01:65024769,filled,24288,65024769.0
2446,24290,1,2024-01:65024769,filled,24288,65024769.0
2446,24295,1,2024-07:69455744,filled,24294,69455744.0
2446,24296,1,2024-07:69455744,filled,24294,69455744.0
2446,24316,1,2026-04:87143416,no_covariate_row,-1,
2446,24317,1,2026-04:87143416,no_covariate_row,-1,
2447,24271,1,2022-07:26601265,filled,24270,26601265.0
2447,24272,1,2022-07:26601265,filled,24270,26601265.0
2447,24274,1,2022-10:26777665,filled,24273,26777665.0
2447,24275,1,2022-10:26777665,filled,24273,26777665.0
2447,24277,1,2023-01:33607389,filled,24276,33607389.0
2447,24278,1,2023-01:33607389,recipient_original,-1,
2447,24316,1,2026-04:87143416,no_covariate_row,-1,
2447,24317,1,2026-04:87143416,no_covariate_row,-1,
2449,24284,1,2023-08:59090932,filled,24283,59090932.0
2449,24289,1,2024-01:65024769,filled,24288,65024769.0
2449,24290,1,2024-01:65024769,filled,24288,65024769.0
2449,24295,1,2024-07:69455744,filled,24294,69455744.0
2449,24296,1,2024-07:69455744,filled,24294,69455744.0
2449,24316,1,2026-04:87143416,no_covariate_row,-1,
2449,24317,1,2026-04:87143416,no_covariate_row,-1,
2450,24271,1,2022-07:26601265,filled,24270,26601265.0
2450,24272,1,2022-07:26601265,filled,24270,26601265.0
2450,24274,1,2022-10:26777665,filled,24273,26777665.0
2450,24275,1,2022-10:26777665,filled,24273,26777665.0
2450,24277,1,2023-01:33607389,filled,24276,33607389.0
2450,24278,1,2023-01:33607389,filled,24276,33607389.0
2450,24316,1,2026-04:87143416,no_covariate_row,-1,
2450,24317,1,2026-04:87143416,no_covariate_row,-1,
2451,24271,1,2022-07:26601265,filled,24270,26601265.0
2451,24272,1,2022-07:26601265,filled,24270,26601265.0
2451,24274,1,2022-10:26777665,filled,24273,26777665.0
2451,24275,1,2022-10:26777665,filled,24273,26777665.0
2451,24277,1,2023-01:33607389,filled,24276,33607389.0
2451,24278,1,2023-01:33607389,filled,24276,33607389.0
2451,24316,1,2026-04:87143416,no_covariate_row,-1,
2451,24317,1,2026-04:87143416,no_covariate_row,-1,
2452,24284,1,2023-08:59090932,filled,24283,59090932.0
2452,24289,1,2024-01:65024769,filled,24288,65024769.0
2452,24290,1,2024-01:65024769,filled,24288,65024769.0
2452,24295,1,2024-07:69455744,filled,24294,69455744.0
2452,24296,1,2024-07:69455744,filled,24294,69455744.0
2452,24316,1,2026-04:87143416,no_covariate_row,-1,
2452,24317,1,2026-04:87143416,no_covariate_row,-1,
2453,24271,1,2022-07:26601265,filled,24270,26601265.0
2453,24272,1,2022-07:26601265,filled,24270,26601265.0
2453,24274,1,2022-10:26777665,filled,24273,26777665.0
2453,24275,1,2022-10:26777665,filled,24273,26777665.0
2453,24277,1,2023-01:33607389,filled,24276,33607389.0
2453,24278,1,2023-01:33607389,filled,24276,33607389.0
2453,24316,1,2026-04:87143416,no_covariate_row,-1,
2453,24317,1,2026-04:87143416,no_covariate_row,-1,
2454,24284,1,2023-08:59090932,filled,24283,59090932.0
2454,24289,1,2024-01:65024769,filled,24288,65024769.0
2454,24290,1,2024-01:65024769,filled,24288,65024769.0
2454,24295,1,2024-07:69455744,filled,24294,69455744.0
2454,24296,1,2024-07:69455744,filled,24294,69455744.0
2454,24316,1,2026-04:87143416,no_covariate_row,-1,
2454,24317,1,2026-04:87143416,no_covariate_row,-1,
2472,24316,1,2026-04:87143416,no_covariate_row,-1,
2472,24317,1,2026-04:87143416,no_covariate_row,-1,
2473,24316,1,2026-04:87143416,no_covariate_row,-1,
2473,24317,1,2026-04:87143416,no_covariate_row,-1,
2478,24284,1,2023-08:59090932,filled,24283,59090932.0
2478,24289,1,2024-01:65024769,filled,24288,65024769.0
2478,24290,1,2024-01:65024769,filled,24288,65024769.0
2478,24295,1,2024-07:69455744,filled,24294,69455744.0
2478,24296,1,2024-07:69455744,filled,24294,69455744.0
2478,24316,1,2026-04:87143416,no_covariate_row,-1,
2478,24317,1,2026-04:87143416,no_covariate_row,-1,
2479,24271,1,2022-07:26601265,filled,24270,26601265.0
2479,24272,1,2022-07:26601265,filled,24270,26601265.0
2479,24274,1,2022-10:26777665,filled,24273,26777665.0
2479,24275,1,2022-10:26777665,filled,24273,26777665.0
2479,24277,1,2023-01:33607389,filled,24276,33607389.0
2479,24278,1,2023-01:33607389,filled,24276,33607389.0
2479,24316,1,2026-04:87143416,no_covariate_row,-1,
2479,24317,1,2026-04:87143416,no_covariate_row,-1,
2488,24284,1,2023-08:59090932,filled,24283,59090932.0
2488,24289,1,2024-01:65024769,filled,24288,65024769.0
2488,24290,1,2024-01:65024769,filled,24288,65024769.0
2488,24295,1,2024-07:69455744,filled,24294,69455744.0
2488,24296,1,2024-07:69455744,filled,24294,69455744.0
2488,24316,1,2026-04:87143416,no_covariate_row,-1,
2488,24317,1,2026-04:87143416,no_covariate_row,-1,
2489,24271,1,2022-07:26601265,filled,24270,26601265.0
2489,24272,1,2022-07:26601265,filled,24270,26601265.0
2489,24274,1,2022-10:26777665,filled,24273,26777665.0
2489,24275,1,2022-10:26777665,filled,24273,26777665.0
2489,24277,1,2023-01:33607389,filled,24276,33607389.0
2489,24278,1,2023-01:33607389,recipient_original,-1,
2489,24316,1,2026-04:87143416,no_covariate_row,-1,
2489,24317,1,2026-04:87143416,no_covariate_row,-1,
2498,24277,1,2023-01:33607389,filled,24276,33607389.0
2498,24278,1,2023-01:33607389,filled,24276,33607389.0
2498,24316,1,2026-04:87143416,no_covariate_row,-1,
2498,24317,1,2026-04:87143416,no_covariate_row,-1,
2499,24284,1,2023-08:59090932,filled,24283,59090932.0
2499,24295,1,2024-07:69455744,filled,24294,69455744.0
2499,24296,1,2024-07:69455744,filled,24294,69455744.0
2499,24316,1,2026-04:87143416,no_covariate_row,-1,
2499,24317,1,2026-04:87143416,no_covariate_row,-1,
2508,24289,1,2024-01:65024769,filled,24288,65024769.0
2508,24290,1,2024-01:65024769,filled,24288,65024769.0
2508,24316,1,2026-04:87143416,no_covariate_row,-1,
2508,24317,1,2026-04:87143416,no_covariate_row,-1,
2511,24284,1,2023-08:59090932,filled,24283,59090932.0
2511,24289,1,2024-01:65024769,filled,24288,65024769.0
2511,24290,1,2024-01:65024769,filled,24288,65024769.0
2511,24295,1,2024-07:69455744,filled,24294,69455744.0
2511,24296,1,2024-07:69455744,filled,24294,69455744.0
2511,24316,1,2026-04:87143416,no_covariate_row,-1,
2511,24317,1,2026-04:87143416,no_covariate_row,-1,
2512,24271,1,2022-07:26601265,filled,24270,26601265.0
2512,24272,1,2022-07:26601265,filled,24270,26601265.0
2512,24274,1,2022-10:26777665,filled,24273,26777665.0
2512,24275,1,2022-10:26777665,filled,24273,26777665.0
2512,24277,1,2023-01:33607389,filled,24276,33607389.0
2512,24278,1,2023-01:33607389,filled,24276,33607389.0
2512,24316,1,2026-04:87143416,no_covariate_row,-1,
2512,24317,1,2026-04:87143416,no_covariate_row,-1,
2513,24271,1,2022-07:26601265,filled,24270,26601265.0
2513,24272,1,2022-07:26601265,filled,24270,26601265.0
2513,24274,1,2022-10:26777665,filled,24273,26777665.0
2513,24275,1,2022-10:26777665,filled,24273,26777665.0
2513,24316,1,2026-04:87143416,no_covariate_row,-1,
2513,24317,1,2026-04:87143416,no_covariate_row,-1,
2514,24271,1,2022-07:26601265,filled,24270,26601265.0
2514,24272,1,2022-07:26601265,filled,24270,26601265.0
2514,24274,1,2022-10:26777665,filled,24273,26777665.0
2514,24275,1,2022-10:26777665,filled,24273,26777665.0
