test_year,horizon,n_primary,cohort,branch,view,status,reason,n,n_areas,raw_r2,raw_rmse,raw_mae,raw_bias,raw_mean_truth,raw_mean_pred,final_r2,final_rmse,final_mae,final_bias,final_mean_truth,final_mean_pred,raw_auc,final_auc,final_within_month_auc,within_month_auc_months,within_month_auc_undefined_months,raw_within_month_auc,bin_f1,bin_recall,bin_precision,bin_f2,bin_tp,bin_fp,bin_fn,bin_tn,legacy_phase_accuracy,legacy_multiclass_macro_f1,legacy_f1,legacy_recall,legacy_precision,legacy_f2,legacy_tp,legacy_fp,legacy_fn,legacy_tn,q3_binary_vs_legacy_disagreements,n_clipped,n_fallback_direct,n_residual_branch
2025,6,275,primary,augmented,D_residual,ok,,275.0,132.0,-0.576530743154184,0.16399644120354762,0.1333673143062298,0.08478653904756561,0.21363636363636362,0.2984229026839293,0.039633374865983395,0.12799757189076238,0.10685621516344714,0.03171444798219155,0.21363636363636362,0.24535081161855513,0.668730158730159,0.658809523809524,0.6834233713912199,2.0,1.0,0.6994179307236326,0.6917293233082706,0.9857142857142858,0.5328185328185329,0.8424908424908425,138.0,121.0,2.0,14.0,0.5163636363636364,0.24049618194439853,0.679144385026738,0.9071428571428571,0.5427350427350427,0.7997481108312342,127.0,107.0,13.0,28.0,35.0,0.0,20.0,255.0
2025,6,275,share_history_subset,augmented,D_residual,ok,,255.0,132.0,-0.5633252768918537,0.16187352660766952,0.13002605777166978,0.08070246460641056,0.216078431372549,0.2967808959789595,0.0333043400905515,0.12729051332765282,0.10558483825000493,0.03062271743607545,0.216078431372549,0.24670114880862448,0.6747812153334154,0.6489276469863182,0.6694742477567226,2.0,1.0,0.6973044918873587,0.6949602122015915,0.9849624060150376,0.5368852459016393,0.8440721649484536,131.0,113.0,2.0,9.0,0.5333333333333333,0.2501438876525209,0.69164265129683,0.9022556390977443,0.5607476635514018,0.8042895442359249,120.0,94.0,13.0,28.0,30.0,0.0,0.0,255.0
2025,6,275,primary,augmented,D_selected,ok,,275.0,132.0,-0.14338701960426725,0.139662506012454,0.11312671700119972,0.05593968807296319,0.21363636363636362,0.26957605170932686,-0.14338701960426725,0.139662506012454,0.11312671700119972,0.05593968807296319,0.21363636363636362,0.26957605170932686,0.7415873015873016,0.7415873015873016,0.7549368199726687,2.0,1.0,0.7549368199726687,0.7346938775510204,0.9,0.6206896551724138,0.8256880733944955,126.0,77.0,14.0,58.0,0.610909090909091,0.37096126657753603,0.7346938775510204,0.9,0.6206896551724138,0.8256880733944955,126.0,77.0,14.0,58.0,0.0,0.0,0.0,0.0
2025,6,275,share_history_subset,augmented,D_selected,ok,,255.0,132.0,-0.06406539671654143,0.1335473619691743,0.10705442216758634,0.04847940915647675,0.216078431372549,0.26455784052902576,-0.06406539671654143,0.1335473619691743,0.10705442216758634,0.04847940915647675,0.216078431372549,0.26455784052902576,0.7654998151115494,0.7654998151115494,0.7644400380787559,2.0,1.0,0.7644400380787559,0.7531645569620253,0.8947368421052632,0.6502732240437158,0.8321678321678322,119.0,64.0,14.0,58.0,0.6352941176470588,0.39355446195391475,0.7531645569620253,0.8947368421052632,0.6502732240437158,0.8321678321678322,119.0,64.0,14.0,58.0,0.0,0.0,0.0,0.0
2025,6,275,share_history_subset,-,share_persistence,ok,,255.0,,,,,,,,-0.34246433628983364,0.15000389360467192,0.1090098234313227,0.00810223255218679,0.216078431372549,0.22418066392473582,,0.7544065080734624,,,,,0.717741935483871,0.6691729323308271,0.7739130434782608,0.6877897990726429,89.0,26.0,44.0,96.0,,,,,,,,,,,,,,
2025,6,275,phase_persistence_subset,-,phase_persistence,ok,,257.0,,,,,,,,,,,,,,,,,,,,0.7016129032258065,0.6541353383458647,0.7565217391304347,0.6723338485316847,87.0,28.0,46.0,96.0,0.603112840466926,,,,,,,,,,,,,
2025,6,275,primary,-,always_crisis,ok,,275.0,,,,,,,,,,,,,,,,,,,,0.6746987951807228,1.0,0.509090909090909,0.8383233532934131,140.0,135.0,0.0,0.0,,,,,,,,,,,,,,
2025,12,1100,primary,original,D_direct,ok,,1100.0,904.0,-0.919285956326882,0.19292612701472944,0.16913021355867386,0.12683254862915389,0.22445454545454543,0.3512870940836993,-0.35268588504036913,0.16196444319503345,0.13674583293922687,0.028954874938816693,0.22445454545454543,0.2534094203933621,0.5190869736324282,0.48253020216351006,0.6858336899960783,3.0,0.0,0.6858336899960783,0.5826771653543307,0.7551020408163265,0.47435897435897434,0.6751824817518248,407.0,451.0,132.0,110.0,0.4118181818181818,0.16509703815494203,0.6637877853177051,0.9981447124304267,0.49722735674676527,0.8307597282273008,538.0,544.0,1.0,17.0,224.0,1.0,0.0,0.0
2025,12,1100,share_history_subset,original,D_direct,ok,,1048.0,874.0,-0.9244961877518598,0.19368392831931236,0.16977632629848619,0.12770988548188722,0.22628816793893133,0.35399805342081847,-0.34596640690967195,0.16197655865890861,0.13696243867956945,0.030612688153676033,0.22628816793893133,0.2569008560926073,0.515796182983683,0.48058347902097903,0.68765430039109,3.0,0.0,0.68765430039109,0.5908419497784343,0.7692307692307693,0.47961630695443647,0.6863417982155113,400.0,434.0,120.0,94.0,0.4131679389312977,0.1648442370364159,0.6688144329896907,0.9980769230769231,0.502906976744186,0.8338688946015425,519.0,513.0,1.0,15.0,198.0,1.0,0.0,0.0
2025,12,1100,primary,original,D_residual,calibrated_unavailable,,1100.0,904.0,-3.74317317843106,0.3032883259415318,0.24703002698122117,0.19704606959199722,0.22445454545454543,0.4215006150465427,-3.6601692360209777,0.3006228913456526,0.24575147158122893,0.1960060573150118,0.22445454545454543,0.4204606027695573,0.6366232443390579,0.636634819216943,0.7092496635583848,3.0,0.0,0.7099375041716166,0.631367292225201,0.8738404452690167,0.49422875131164745,0.7574782888388549,471.0,482.0,68.0,79.0,0.4263636363636364,0.20038339819130457,0.631367292225201,0.8738404452690167,0.49422875131164745,0.7574782888388549,471.0,482.0,68.0,79.0,0.0,13.0,52.0,1048.0
2025,12,1100,share_history_subset,original,D_residual,calibrated_unavailable,,1048.0,874.0,-3.873335056760361,0.3082110415531128,0.25154139763894623,0.2014072834390701,0.22628816793893133,0.4276954513780014,-3.7866583475264104,0.3054578373117978,0.25019940246719863,0.20031566749948618,0.22628816793893133,0.4266038354384174,0.6385908362470862,0.638603583916084,0.7088688371651982,3.0,0.0,0.7095679783179784,0.6352775825720309,0.8692307692307693,0.5005537098560354,0.7576265504525646,452.0,451.0,68.0,77.0,0.42843511450381677,0.20224367703669838,0.6352775825720309,0.8692307692307693,0.5005537098560354,0.7576265504525646,452.0,451.0,68.0,77.0,0.0,13.0,0.0,1048.0
2025,12,1100,primary,original,D_selected,ok,,1100.0,904.0,-0.919285956326882,0.19292612701472944,0.16913021355867386,0.12683254862915389,0.22445454545454543,0.3512870940836993,-0.35268588504036913,0.16196444319503345,0.13674583293922687,0.028954874938816693,0.22445454545454543,0.2534094203933621,0.5190869736324282,0.48253020216351006,0.6858336899960783,3.0,0.0,0.6858336899960783,0.5826771653543307,0.7551020408163265,0.47435897435897434,0.6751824817518248,407.0,451.0,132.0,110.0,0.4118181818181818,0.16509703815494203,0.6637877853177051,0.9981447124304267,0.49722735674676527,0.8307597282273008,538.0,544.0,1.0,17.0,224.0,1.0,0.0,0.0
2025,12,1100,share_history_subset,original,D_selected,ok,,1048.0,874.0,-0.9244961877518598,0.19368392831931236,0.16977632629848619,0.12770988548188722,0.22628816793893133,0.35399805342081847,-0.34596640690967195,0.16197655865890861,0.13696243867956945,0.030612688153676033,0.22628816793893133,0.2569008560926073,0.515796182983683,0.48058347902097903,0.68765430039109,3.0,0.0,0.68765430039109,0.5908419497784343,0.7692307692307693,0.47961630695443647,0.6863417982155113,400.0,434.0,120.0,94.0,0.4131679389312977,0.1648442370364159,0.6688144329896907,0.9980769230769231,0.502906976744186,0.8338688946015425,519.0,513.0,1.0,15.0,198.0,1.0,0.0,0.0
2025,12,1100,primary,augmented,D_direct,ok,,1100.0,904.0,-0.30021514101199553,0.15879207093406816,0.14026392613622277,0.07239940942552957,0.22445454545454543,0.29685395488007504,-0.30021514101199553,0.15879207093406816,0.14026392613622277,0.07239940942552957,0.22445454545454543,0.29685395488007504,0.6067154134381025,0.6067154134381025,0.6205863706829517,3.0,0.0,0.6205863706829517,0.6746683512318383,0.9907235621521335,0.5114942528735632,0.834375,534.0,510.0,5.0,51.0,0.4536363636363636,0.21292720820354263,0.6746683512318383,0.9907235621521335,0.5114942528735632,0.834375,534.0,510.0,5.0,51.0,0.0,0.0,0.0,0.0
2025,12,1100,share_history_subset,augmented,D_direct,ok,,1048.0,874.0,-0.3093178768077096,0.15975615747613026,0.14101645913088823,0.07272879739384387,0.22628816793893133,0.29901696533277516,-0.3093178768077096,0.15975615747613026,0.14101645913088823,0.07272879739384387,0.22628816793893133,0.29901696533277516,0.5997814685314686,0.5997814685314686,0.619457209549433,3.0,0.0,0.619457209549433,0.6780776826859776,0.9903846153846154,0.5155155155155156,0.8363104904189672,515.0,484.0,5.0,44.0,0.4532442748091603,0.21091731214882067,0.6780776826859776,0.9903846153846154,0.5155155155155156,0.8363104904189672,515.0,484.0,5.0,44.0,0.0,0.0,0.0,0.0
2025,12,1100,primary,augmented,D_residual,calibrated_unavailable,,1100.0,904.0,-0.7233805236210631,0.18281498596992493,0.1463732329826801,-0.03179728310269156,0.22445454545454543,0.1926572623518539,-0.6369009588559686,0.17816910759611057,0.14130765498394648,-0.026731705103958,0.22445454545454543,0.19772284035058746,0.6815684951666616,0.680950065976804,0.6741016102089371,3.0,0.0,0.6765002764826759,0.6108555657773689,0.6159554730983302,0.6058394160583942,0.613905325443787,332.0,216.0,207.0,345.0,0.5581818181818182,0.3648828725839615,0.6108555657773689,0.6159554730983302,0.6058394160583942,0.613905325443787,332.0,216.0,207.0,345.0,0.0,117.0,52.0,1048.0
2025,12,1100,share_history_subset,augmented,D_residual,calibrated_unavailable,,1048.0,874.0,-0.7447740315700044,0.1844185706864796,0.14698852561161846,-0.03760505206085042,0.22628816793893133,0.1886831158780809,-0.6544679102921767,0.17958259024964734,0.1416716021396653,-0.03228812858889726,0.22628816793893133,0.19400003935003401,0.6906942016317016,0.690013111888112,0.6743289630129112,3.0,0.0,0.6767853684478808,0.6149312377210217,0.6019230769230769,0.6285140562248996,0.6070597362296354,313.0,185.0,207.0,343.0,0.566793893129771,0.37147545801900655,0.6149312377210217,0.6019230769230769,0.6285140562248996,0.6070597362296354,313.0,185.0,207.0,343.0,0.0,117.0,0.0,1048.0
2025,12,1100,primary,augmented,D_selected,ok,,1100.0,904.0,-0.30021514101199553,0.15879207093406816,0.14026392613622277,0.07239940942552957,0.22445454545454543,0.29685395488007504,-0.30021514101199553,0.15879207093406816,0.14026392613622277,0.07239940942552957,0.22445454545454543,0.29685395488007504,0.6067154134381025,0.6067154134381025,0.6205863706829517,3.0,0.0,0.6205863706829517,0.6746683512318383,0.9907235621521335,0.5114942528735632,0.834375,534.0,510.0,5.0,51.0,0.4536363636363636,0.21292720820354263,0.6746683512318383,0.9907235621521335,0.5114942528735632,0.834375,534.0,510.0,5.0,51.0,0.0,0.0,0.0,0.0
2025,12,1100,share_history_subset,augmented,D_selected,ok,,1048.0,874.0,-0.3093178768077096,0.15975615747613026,0.14101645913088823,0.07272879739384387,0.22628816793893133,0.29901696533277516,-0.3093178768077096,0.15975615747613026,0.14101645913088823,0.07272879739384387,0.22628816793893133,0.29901696533277516,0.5997814685314686,0.5997814685314686,0.619457209549433,3.0,0.0,0.619457209549433,0.6780776826859776,0.9903846153846154,0.5155155155155156,0.8363104904189672,515.0,484.0,5.0,44.0,0.4532442748091603,0.21091731214882067,0.6780776826859776,0.9903846153846154,0.5155155155155156,0.8363104904189672,515.0,484.0,5.0,44.0,0.0,0.0,0.0,0.0
2025,12,1100,share_history_subset,-,share_persistence,ok,,1048.0,,,,,,,,-1.2715283680947782,0.2104234514576131,0.1566804666134163,0.05866461720171083,0.22628816793893133,0.28495278514064215,,0.717435168997669,,,,,0.7083333333333334,0.7519230769230769,0.6695205479452054,0.7338588588588588,391.0,193.0,129.0,335.0,,,,,,,,,,,,,,
2025,12,1100,phase_persistence_subset,-,phase_persistence,ok,,1052.0,,,,,,,,,,,,,,,,,,,,0.7069431920649234,0.7538461538461538,0.66553480475382,0.7343574372424129,392.0,197.0,128.0,335.0,0.5437262357414449,,,,,,,,,,,,,
2025,12,1100,primary,-,always_crisis,ok,,1100.0,,,,,,,,,,,,,,,,,,,,0.6577181208053692,1.0,0.49,0.8277027027027027,539.0,561.0,0.0,0.0,,,,,,,,,,,,,,
2026,0,904,primary,original,D_direct,ok,,904.0,904.0,0.2134233799183941,0.15882206030413606,0.13671041422325733,0.032462177439575315,0.2757029041722674,0.3081650816118427,0.2402067150584083,0.1560946557624322,0.1333075511164832,-0.013960217851453884,0.2757029041722674,0.2617426863208136,0.7721034916464257,0.7721034916464257,0.7721034916464257,1.0,0.0,0.7721034916464257,0.778046811945117,0.8909426987060998,0.6905444126074498,0.8420684835779175,482.0,216.0,59.0,147.0,0.41814159292035397,0.27189775999719784,0.7498144023756496,0.933456561922366,0.6265508684863523,0.8501683501683501,505.0,301.0,36.0,62.0,108.0,0.0,0.0,0.0
2026,0,904,share_history_subset,original,D_direct,ok,,904.0,904.0,0.2134233799183941,0.15882206030413606,0.13671041422325733,0.032462177439575315,0.2757029041722674,0.3081650816118427,0.2402067150584083,0.1560946557624322,0.1333075511164832,-0.013960217851453884,0.2757029041722674,0.2617426863208136,0.7721034916464257,0.7721034916464257,0.7721034916464257,1.0,0.0,0.7721034916464257,0.778046811945117,0.8909426987060998,0.6905444126074498,0.8420684835779175,482.0,216.0,59.0,147.0,0.41814159292035397,0.27189775999719784,0.7498144023756496,0.933456561922366,0.6265508684863523,0.8501683501683501,505.0,301.0,36.0,62.0,108.0,0.0,0.0,0.0
2026,0,904,primary,original,D_residual,ok,,904.0,904.0,0.14927756517926127,0.16517117253506824,0.14221350077071865,0.0027412344926878046,0.2757029041722674,0.27844413866495515,-0.06998216290250081,0.185237357849814,0.1478154399837398,-0.08392025284373796,0.2757029041722674,0.19178265132852942,0.7402473737543475,0.7402473737543473,0.7402473737543473,1.0,0.0,0.7402473737543475,0.6659663865546218,0.5859519408502772,0.7712895377128953,0.6155339805825243,317.0,94.0,224.0,269.0,0.4435840707964602,0.3078999626996676,0.7621905476369092,0.9390018484288355,0.6414141414141414,0.8592692828146143,508.0,284.0,33.0,79.0,381.0,3.0,0.0,904.0
2026,0,904,share_history_subset,original,D_residual,ok,,904.0,904.0,0.14927756517926127,0.16517117253506824,0.14221350077071865,0.0027412344926878046,0.2757029041722674,0.27844413866495515,-0.06998216290250081,0.185237357849814,0.1478154399837398,-0.08392025284373796,0.2757029041722674,0.19178265132852942,0.7402473737543475,0.7402473737543473,0.7402473737543473,1.0,0.0,0.7402473737543475,0.6659663865546218,0.5859519408502772,0.7712895377128953,0.6155339805825243,317.0,94.0,224.0,269.0,0.4435840707964602,0.3078999626996676,0.7621905476369092,0.9390018484288355,0.6414141414141414,0.8592692828146143,508.0,284.0,33.0,79.0,381.0,3.0,0.0,904.0
2026,0,904,primary,original,D_selected,ok,,904.0,904.0,0.2134233799183941,0.15882206030413606,0.13671041422325733,0.032462177439575315,0.2757029041722674,0.3081650816118427,0.2402067150584083,0.1560946557624322,0.1333075511164832,-0.013960217851453884,0.2757029041722674,0.2617426863208136,0.7721034916464257,0.7721034916464257,0.7721034916464257,1.0,0.0,0.7721034916464257,0.778046811945117,0.8909426987060998,0.6905444126074498,0.8420684835779175,482.0,216.0,59.0,147.0,0.41814159292035397,0.27189775999719784,0.7498144023756496,0.933456561922366,0.6265508684863523,0.8501683501683501,505.0,301.0,36.0,62.0,108.0,0.0,0.0,0.0
2026,0,904,share_history_subset,original,D_selected,ok,,904.0,904.0,0.2134233799183941,0.15882206030413606,0.13671041422325733,0.032462177439575315,0.2757029041722674,0.3081650816118427,0.2402067150584083,0.1560946557624322,0.1333075511164832,-0.013960217851453884,0.2757029041722674,0.2617426863208136,0.7721034916464257,0.7721034916464257,0.7721034916464257,1.0,0.0,0.7721034916464257,0.778046811945117,0.8909426987060998,0.6905444126074498,0.8420684835779175,482.0,216.0,59.0,147.0,0.41814159292035397,0.27189775999719784,0.7498144023756496,0.933456561922366,0.6265508684863523,0.8501683501683501,505.0,301.0,36.0,62.0,108.0,0.0,0.0,0.0
2026,0,904,primary,augmented,D_direct,ok,,904.0,904.0,0.23614773351580032,0.15651104624925902,0.1351635755438299,0.022298868683693296,0.2757029041722674,0.2980017728559607,-0.01187440998740441,0.1801372860080806,0.1473569549321108,-0.07355799891336512,0.2757029041722674,0.20214490525890225,0.7716095588722038,0.6858714858210742,0.6858714858210742,1.0,0.0,0.7716095588722038,0.49801324503311256,0.34750462107208874,0.8785046728971962,0.3952901597981497,188.0,26.0,353.0,337.0,0.4469026548672566,0.3068961130998892,0.7645722937168812,0.933456561922366,0.6474358974358975,0.8576766304347826,505.0,275.0,36.0,88.0,566.0,0.0,0.0,0.0
2026,0,904,share_history_subset,augmented,D_direct,ok,,904.0,904.0,0.23614773351580032,0.15651104624925902,0.1351635755438299,0.022298868683693296,0.2757029041722674,0.2980017728559607,-0.01187440998740441,0.1801372860080806,0.1473569549321108,-0.07355799891336512,0.2757029041722674,0.20214490525890225,0.7716095588722038,0.6858714858210742,0.6858714858210742,1.0,0.0,0.7716095588722038,0.49801324503311256,0.34750462107208874,0.8785046728971962,0.3952901597981497,188.0,26.0,353.0,337.0,0.4469026548672566,0.3068961130998892,0.7645722937168812,0.933456561922366,0.6474358974358975,0.8576766304347826,505.0,275.0,36.0,88.0,566.0,0.0,0.0,0.0
2026,0,904,primary,augmented,D_residual,ok,,904.0,904.0,0.10819993794119376,0.1691118567846893,0.14536540112014415,0.0006115248444237187,0.2757029041722674,0.2763144290166911,-0.17166177945327488,0.19383912486273186,0.1535202254045905,-0.09473732202790959,0.2757029041722674,0.1809655821443578,0.7030114622956163,0.7030114622956163,0.7030114622956163,1.0,0.0,0.7030114622956163,0.5933333333333334,0.49353049907578556,0.7437325905292479,0.5291319857312723,267.0,92.0,274.0,271.0,0.43694690265486724,0.2952776202505542,0.7612612612612613,0.9371534195933456,0.640960809102402,0.8578680203045685,507.0,284.0,34.0,79.0,432.0,0.0,0.0,904.0
2026,0,904,share_history_subset,augmented,D_residual,ok,,904.0,904.0,0.10819993794119376,0.1691118567846893,0.14536540112014415,0.0006115248444237187,0.2757029041722674,0.2763144290166911,-0.17166177945327488,0.19383912486273186,0.1535202254045905,-0.09473732202790959,0.2757029041722674,0.1809655821443578,0.7030114622956163,0.7030114622956163,0.7030114622956163,1.0,0.0,0.7030114622956163,0.5933333333333334,0.49353049907578556,0.7437325905292479,0.5291319857312723,267.0,92.0,274.0,271.0,0.43694690265486724,0.2952776202505542,0.7612612612612613,0.9371534195933456,0.640960809102402,0.8578680203045685,507.0,284.0,34.0,79.0,432.0,0.0,0.0,904.0
2026,0,904,primary,augmented,D_selected,ok,,904.0,904.0,0.10819993794119376,0.1691118567846893,0.14536540112014415,0.0006115248444237187,0.2757029041722674,0.2763144290166911,-0.17166177945327488,0.19383912486273186,0.1535202254045905,-0.09473732202790959,0.2757029041722674,0.1809655821443578,0.7030114622956163,0.7030114622956163,0.7030114622956163,1.0,0.0,0.7030114622956163,0.5933333333333334,0.49353049907578556,0.7437325905292479,0.5291319857312723,267.0,92.0,274.0,271.0,0.43694690265486724,0.2952776202505542,0.7612612612612613,0.9371534195933456,0.640960809102402,0.8578680203045685,507.0,284.0,34.0,79.0,432.0,0.0,0.0,904.0
2026,0,904,share_history_subset,augmented,D_selected,ok,,904.0,904.0,0.10819993794119376,0.1691118567846893,0.14536540112014415,0.0006115248444237187,0.2757029041722674,0.2763144290166911,-0.17166177945327488,0.19383912486273186,0.1535202254045905,-0.09473732202790959,0.2757029041722674,0.1809655821443578,0.7030114622956163,0.7030114622956163,0.7030114622956163,1.0,0.0,0.7030114622956163,0.5933333333333334,0.49353049907578556,0.7437325905292479,0.5291319857312723,267.0,92.0,274.0,271.0,0.43694690265486724,0.2952776202505542,0.7612612612612613,0.9371534195933456,0.640960809102402,0.8578680203045685,507.0,284.0,34.0,79.0,432.0,0.0,0.0,904.0
2026,0,904,share_history_subset,-,share_persistence,ok,,904.0,,,,,,,,0.21993308749307972,0.15816348925812526,0.12572660834420166,-0.05385555903952403,0.2757029041722674,0.22184734513274337,,0.79009639327233,,,,,0.8242990654205608,0.8151571164510166,0.833648393194707,0.8187894541403639,441.0,88.0,100.0,275.0,,,,,,,,,,,,,,
2026,0,904,phase_persistence_subset,-,phase_persistence,ok,,904.0,,,,,,,,,,,,,,,,,,,,0.8288621646623496,0.8280961182994455,0.8296296296296296,0.8284023668639053,448.0,92.0,93.0,271.0,0.6061946902654868,,,,,,,,,,,,,
2026,0,904,primary,-,always_crisis,ok,,904.0,,,,,,,,,,,,,,,,,,,,0.7487889273356402,1.0,0.5984513274336283,0.8816818774445893,541.0,363.0,0.0,0.0,,,,,,,,,,,,,,
2026,3,0,primary,all,all,unavailable,empty primary cohort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,6,0,primary,all,all,unavailable,empty primary cohort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,12,132,primary,original,D_direct,ok,,132.0,132.0,0.0022333996281931334,0.17978206552765402,0.15584653299367238,0.02743265958085408,0.2771835805827901,0.30461624016364414,-0.16237936341081216,0.19404650732450823,0.15436592790993311,-0.07800645313773577,0.2771835805827901,0.19917712744505428,0.6067538126361655,0.6067538126361655,0.6067538126361655,1.0,0.0,0.6067538126361655,0.5294117647058824,0.4444444444444444,0.6545454545454545,0.47493403693931396,36.0,19.0,45.0,32.0,0.42424242424242425,0.21989459815546775,0.7559808612440191,0.9753086419753086,0.6171875,0.8738938053097345,79.0,49.0,2.0,2.0,73.0,0.0,0.0,0.0
2026,12,132,share_history_subset,original,D_direct,ok,,132.0,132.0,0.0022333996281931334,0.17978206552765402,0.15584653299367238,0.02743265958085408,0.2771835805827901,0.30461624016364414,-0.16237936341081216,0.19404650732450823,0.15436592790993311,-0.07800645313773577,0.2771835805827901,0.19917712744505428,0.6067538126361655,0.6067538126361655,0.6067538126361655,1.0,0.0,0.6067538126361655,0.5294117647058824,0.4444444444444444,0.6545454545454545,0.47493403693931396,36.0,19.0,45.0,32.0,0.42424242424242425,0.21989459815546775,0.7559808612440191,0.9753086419753086,0.6171875,0.8738938053097345,79.0,49.0,2.0,2.0,73.0,0.0,0.0,0.0
2026,12,132,primary,original,D_residual,calibrated_unavailable,,132.0,132.0,0.07726450778758953,0.17289024811185857,0.14514617192073995,0.013851028090881134,0.2771835805827901,0.2910346086736712,0.07726450778758953,0.17289024811185857,0.14514617192073995,0.013851028090881134,0.2771835805827901,0.2910346086736712,0.6526264826918422,0.6526264826918422,0.6526264826918422,1.0,0.0,0.6526264826918422,0.7450980392156863,0.9382716049382716,0.6178861788617886,0.8501118568232662,76.0,47.0,5.0,4.0,0.4166666666666667,0.2343885785226567,0.7450980392156863,0.9382716049382716,0.6178861788617886,0.8501118568232662,76.0,47.0,5.0,4.0,0.0,0.0,0.0,132.0
2026,12,132,share_history_subset,original,D_residual,calibrated_unavailable,,132.0,132.0,0.07726450778758953,0.17289024811185857,0.14514617192073995,0.013851028090881134,0.2771835805827901,0.2910346086736712,0.07726450778758953,0.17289024811185857,0.14514617192073995,0.013851028090881134,0.2771835805827901,0.2910346086736712,0.6526264826918422,0.6526264826918422,0.6526264826918422,1.0,0.0,0.6526264826918422,0.7450980392156863,0.9382716049382716,0.6178861788617886,0.8501118568232662,76.0,47.0,5.0,4.0,0.4166666666666667,0.2343885785226567,0.7450980392156863,0.9382716049382716,0.6178861788617886,0.8501118568232662,76.0,47.0,5.0,4.0,0.0,0.0,0.0,132.0
2026,12,132,primary,original,D_selected,ok,,132.0,132.0,0.0022333996281931334,0.17978206552765402,0.15584653299367238,0.02743265958085408,0.2771835805827901,0.30461624016364414,-0.16237936341081216,0.19404650732450823,0.15436592790993311,-0.07800645313773577,0.2771835805827901,0.19917712744505428,0.6067538126361655,0.6067538126361655,0.6067538126361655,1.0,0.0,0.6067538126361655,0.5294117647058824,0.4444444444444444,0.6545454545454545,0.47493403693931396,36.0,19.0,45.0,32.0,0.42424242424242425,0.21989459815546775,0.7559808612440191,0.9753086419753086,0.6171875,0.8738938053097345,79.0,49.0,2.0,2.0,73.0,0.0,0.0,0.0
2026,12,132,share_history_subset,original,D_selected,ok,,132.0,132.0,0.0022333996281931334,0.17978206552765402,0.15584653299367238,0.02743265958085408,0.2771835805827901,0.30461624016364414,-0.16237936341081216,0.19404650732450823,0.15436592790993311,-0.07800645313773577,0.2771835805827901,0.19917712744505428,0.6067538126361655,0.6067538126361655,0.6067538126361655,1.0,0.0,0.6067538126361655,0.5294117647058824,0.4444444444444444,0.6545454545454545,0.47493403693931396,36.0,19.0,45.0,32.0,0.42424242424242425,0.21989459815546775,0.7559808612440191,0.9753086419753086,0.6171875,0.8738938053097345,79.0,49.0,2.0,2.0,73.0,0.0,0.0,0.0
2026,12,132,primary,augmented,D_direct,ok,,132.0,132.0,0.09905063364453404,0.17083705524537493,0.14137526406887257,-0.03275207317597734,0.2771835805827901,0.24443150740681271,-0.32816301314938223,0.20742331729444105,0.1608994844922723,-0.11835488298959372,0.2771835805827901,0.15882869759319637,0.7131445170660857,0.7145969498910675,0.7145969498910675,1.0,0.0,0.7131445170660857,0.16842105263157894,0.09876543209876543,0.5714285714285714,0.11834319526627218,8.0,6.0,73.0,45.0,0.49242424242424243,0.2661744022503516,0.7978142076502732,0.9012345679012346,0.7156862745098039,0.8568075117370892,73.0,29.0,8.0,22.0,88.0,0.0,0.0,0.0
2026,12,132,share_history_subset,augmented,D_direct,ok,,132.0,132.0,0.09905063364453404,0.17083705524537493,0.14137526406887257,-0.03275207317597734,0.2771835805827901,0.24443150740681271,-0.32816301314938223,0.20742331729444105,0.1608994844922723,-0.11835488298959372,0.2771835805827901,0.15882869759319637,0.7131445170660857,0.7145969498910675,0.7145969498910675,1.0,0.0,0.7131445170660857,0.16842105263157894,0.09876543209876543,0.5714285714285714,0.11834319526627218,8.0,6.0,73.0,45.0,0.49242424242424243,0.2661744022503516,0.7978142076502732,0.9012345679012346,0.7156862745098039,0.8568075117370892,73.0,29.0,8.0,22.0,88.0,0.0,0.0,0.0
2026,12,132,primary,augmented,D_residual,calibrated_unavailable,,132.0,132.0,0.12730965602212985,0.16813648734905656,0.141031050375103,0.005893733701586052,0.2771835805827901,0.2830773142843761,0.12730965602212985,0.16813648734905656,0.141031050375103,0.005893733701586052,0.2771835805827901,0.2830773142843761,0.682885499878964,0.682885499878964,0.682885499878964,1.0,0.0,0.682885499878964,0.7524752475247525,0.9382716049382716,0.628099173553719,0.8539325842696629,76.0,45.0,5.0,6.0,0.4015151515151515,0.16130917592051433,0.7524752475247525,0.9382716049382716,0.628099173553719,0.8539325842696629,76.0,45.0,5.0,6.0,0.0,0.0,0.0,132.0
2026,12,132,share_history_subset,augmented,D_residual,calibrated_unavailable,,132.0,132.0,0.12730965602212985,0.16813648734905656,0.141031050375103,0.005893733701586052,0.2771835805827901,0.2830773142843761,0.12730965602212985,0.16813648734905656,0.141031050375103,0.005893733701586052,0.2771835805827901,0.2830773142843761,0.682885499878964,0.682885499878964,0.682885499878964,1.0,0.0,0.682885499878964,0.7524752475247525,0.9382716049382716,0.628099173553719,0.8539325842696629,76.0,45.0,5.0,6.0,0.4015151515151515,0.16130917592051433,0.7524752475247525,0.9382716049382716,0.628099173553719,0.8539325842696629,76.0,45.0,5.0,6.0,0.0,0.0,0.0,132.0
