check,pass,detail
model_predicts_y2025_h06_o2025-03_A_q2,True,
model_predicts_y2025_h06_o2025-03_A_q4,True,
model_predicts_y2025_h06_o2025-03_A_q5,True,
model_predicts_y2025_h06_o2025-03_A_q3,True,
model_hash_y2025_h06_o2025-03_B_q2.ubj,True,
model_hash_y2025_h06_o2025-03_B_q4.ubj,True,
model_hash_y2025_h06_o2025-03_B_q5.ubj,True,
model_hash_y2025_h06_o2025-03_B_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-03_B_q2,True,
model_predicts_y2025_h06_o2025-03_B_q4,True,
model_predicts_y2025_h06_o2025-03_B_q5,True,
model_predicts_y2025_h06_o2025-03_B_q3,True,
model_hash_y2025_h06_o2025-03_C_q2.ubj,True,
model_hash_y2025_h06_o2025-03_C_q4.ubj,True,
model_hash_y2025_h06_o2025-03_C_q5.ubj,True,
model_hash_y2025_h06_o2025-03_C_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-03_C_q2,True,
model_predicts_y2025_h06_o2025-03_C_q4,True,
model_predicts_y2025_h06_o2025-03_C_q5,True,
model_predicts_y2025_h06_o2025-03_C_q3,True,
model_hash_y2025_h06_o2025-03_D_direct_q2.ubj,True,
model_hash_y2025_h06_o2025-03_D_direct_q4.ubj,True,
model_hash_y2025_h06_o2025-03_D_direct_q5.ubj,True,
model_hash_y2025_h06_o2025-03_D_direct_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-03_D_direct_q2,True,
model_predicts_y2025_h06_o2025-03_D_direct_q4,True,
model_predicts_y2025_h06_o2025-03_D_direct_q5,True,
model_predicts_y2025_h06_o2025-03_D_direct_q3,True,
model_hash_y2025_h06_o2025-03_D_residual_q2.ubj,True,
model_hash_y2025_h06_o2025-03_D_residual_q4.ubj,True,
model_hash_y2025_h06_o2025-03_D_residual_q5.ubj,True,
model_hash_y2025_h06_o2025-03_D_residual_q3_direct.ubj,True,
model_hash_y2025_h06_o2025-03_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2025_h06_o2025-03_D_residual_q2,True,
model_predicts_y2025_h06_o2025-03_D_residual_q4,True,
model_predicts_y2025_h06_o2025-03_D_residual_q5,True,
model_predicts_y2025_h06_o2025-03_D_residual_q3,True,
model_hash_y2025_h06_o2025-04_A_q2.ubj,True,
model_hash_y2025_h06_o2025-04_A_q4.ubj,True,
model_hash_y2025_h06_o2025-04_A_q5.ubj,True,
model_hash_y2025_h06_o2025-04_A_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-04_A_q2,True,
model_predicts_y2025_h06_o2025-04_A_q4,True,
model_predicts_y2025_h06_o2025-04_A_q5,True,
model_predicts_y2025_h06_o2025-04_A_q3,True,
model_hash_y2025_h06_o2025-04_B_q2.ubj,True,
model_hash_y2025_h06_o2025-04_B_q4.ubj,True,
model_hash_y2025_h06_o2025-04_B_q5.ubj,True,
model_hash_y2025_h06_o2025-04_B_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-04_B_q2,True,
model_predicts_y2025_h06_o2025-04_B_q4,True,
model_predicts_y2025_h06_o2025-04_B_q5,True,
model_predicts_y2025_h06_o2025-04_B_q3,True,
model_hash_y2025_h06_o2025-04_C_q2.ubj,True,
model_hash_y2025_h06_o2025-04_C_q4.ubj,True,
model_hash_y2025_h06_o2025-04_C_q5.ubj,True,
model_hash_y2025_h06_o2025-04_C_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-04_C_q2,True,
model_predicts_y2025_h06_o2025-04_C_q4,True,
model_predicts_y2025_h06_o2025-04_C_q5,True,
model_predicts_y2025_h06_o2025-04_C_q3,True,
model_hash_y2025_h06_o2025-04_D_direct_q2.ubj,True,
model_hash_y2025_h06_o2025-04_D_direct_q4.ubj,True,
model_hash_y2025_h06_o2025-04_D_direct_q5.ubj,True,
model_hash_y2025_h06_o2025-04_D_direct_q3_direct.ubj,True,
model_predicts_y2025_h06_o2025-04_D_direct_q2,True,
model_predicts_y2025_h06_o2025-04_D_direct_q4,True,
model_predicts_y2025_h06_o2025-04_D_direct_q5,True,
model_predicts_y2025_h06_o2025-04_D_direct_q3,True,
model_hash_y2025_h06_o2025-04_D_residual_q2.ubj,True,
model_hash_y2025_h06_o2025-04_D_residual_q4.ubj,True,
model_hash_y2025_h06_o2025-04_D_residual_q5.ubj,True,
model_hash_y2025_h06_o2025-04_D_residual_q3_direct.ubj,True,
model_hash_y2025_h06_o2025-04_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2025_h06_o2025-04_D_residual_q2,True,
model_predicts_y2025_h06_o2025-04_D_residual_q4,True,
model_predicts_y2025_h06_o2025-04_D_residual_q5,True,
model_predicts_y2025_h06_o2025-04_D_residual_q3,True,
model_hash_y2025_h12_o2024-04_A_q2.ubj,True,
model_hash_y2025_h12_o2024-04_A_q4.ubj,True,
model_hash_y2025_h12_o2024-04_A_q5.ubj,True,
model_hash_y2025_h12_o2024-04_A_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-04_A_q2,True,
model_predicts_y2025_h12_o2024-04_A_q4,True,
model_predicts_y2025_h12_o2024-04_A_q5,True,
model_predicts_y2025_h12_o2024-04_A_q3,True,
model_hash_y2025_h12_o2024-04_B_q2.ubj,True,
model_hash_y2025_h12_o2024-04_B_q4.ubj,True,
model_hash_y2025_h12_o2024-04_B_q5.ubj,True,
model_hash_y2025_h12_o2024-04_B_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-04_B_q2,True,
model_predicts_y2025_h12_o2024-04_B_q4,True,
model_predicts_y2025_h12_o2024-04_B_q5,True,
model_predicts_y2025_h12_o2024-04_B_q3,True,
model_hash_y2025_h12_o2024-04_C_q2.ubj,True,
model_hash_y2025_h12_o2024-04_C_q4.ubj,True,
model_hash_y2025_h12_o2024-04_C_q5.ubj,True,
model_hash_y2025_h12_o2024-04_C_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-04_C_q2,True,
model_predicts_y2025_h12_o2024-04_C_q4,True,
model_predicts_y2025_h12_o2024-04_C_q5,True,
model_predicts_y2025_h12_o2024-04_C_q3,True,
model_hash_y2025_h12_o2024-04_D_direct_q2.ubj,True,
model_hash_y2025_h12_o2024-04_D_direct_q4.ubj,True,
model_hash_y2025_h12_o2024-04_D_direct_q5.ubj,True,
model_hash_y2025_h12_o2024-04_D_direct_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-04_D_direct_q2,True,
model_predicts_y2025_h12_o2024-04_D_direct_q4,True,
model_predicts_y2025_h12_o2024-04_D_direct_q5,True,
model_predicts_y2025_h12_o2024-04_D_direct_q3,True,
model_hash_y2025_h12_o2024-04_D_residual_q2.ubj,True,
model_hash_y2025_h12_o2024-04_D_residual_q4.ubj,True,
model_hash_y2025_h12_o2024-04_D_residual_q5.ubj,True,
model_hash_y2025_h12_o2024-04_D_residual_q3_direct.ubj,True,
model_hash_y2025_h12_o2024-04_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2025_h12_o2024-04_D_residual_q2,True,
model_predicts_y2025_h12_o2024-04_D_residual_q4,True,
model_predicts_y2025_h12_o2024-04_D_residual_q5,True,
model_predicts_y2025_h12_o2024-04_D_residual_q3,True,
model_hash_y2025_h12_o2024-07_A_q2.ubj,True,
model_hash_y2025_h12_o2024-07_A_q4.ubj,True,
model_hash_y2025_h12_o2024-07_A_q5.ubj,True,
model_hash_y2025_h12_o2024-07_A_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-07_A_q2,True,
model_predicts_y2025_h12_o2024-07_A_q4,True,
model_predicts_y2025_h12_o2024-07_A_q5,True,
model_predicts_y2025_h12_o2024-07_A_q3,True,
model_hash_y2025_h12_o2024-07_B_q2.ubj,True,
model_hash_y2025_h12_o2024-07_B_q4.ubj,True,
model_hash_y2025_h12_o2024-07_B_q5.ubj,True,
model_hash_y2025_h12_o2024-07_B_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-07_B_q2,True,
model_predicts_y2025_h12_o2024-07_B_q4,True,
model_predicts_y2025_h12_o2024-07_B_q5,True,
model_predicts_y2025_h12_o2024-07_B_q3,True,
model_hash_y2025_h12_o2024-07_C_q2.ubj,True,
model_hash_y2025_h12_o2024-07_C_q4.ubj,True,
model_hash_y2025_h12_o2024-07_C_q5.ubj,True,
model_hash_y2025_h12_o2024-07_C_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-07_C_q2,True,
model_predicts_y2025_h12_o2024-07_C_q4,True,
model_predicts_y2025_h12_o2024-07_C_q5,True,
model_predicts_y2025_h12_o2024-07_C_q3,True,
model_hash_y2025_h12_o2024-07_D_direct_q2.ubj,True,
model_hash_y2025_h12_o2024-07_D_direct_q4.ubj,True,
model_hash_y2025_h12_o2024-07_D_direct_q5.ubj,True,
model_hash_y2025_h12_o2024-07_D_direct_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-07_D_direct_q2,True,
model_predicts_y2025_h12_o2024-07_D_direct_q4,True,
model_predicts_y2025_h12_o2024-07_D_direct_q5,True,
model_predicts_y2025_h12_o2024-07_D_direct_q3,True,
model_hash_y2025_h12_o2024-07_D_residual_q2.ubj,True,
model_hash_y2025_h12_o2024-07_D_residual_q4.ubj,True,
model_hash_y2025_h12_o2024-07_D_residual_q5.ubj,True,
model_hash_y2025_h12_o2024-07_D_residual_q3_direct.ubj,True,
model_hash_y2025_h12_o2024-07_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2025_h12_o2024-07_D_residual_q2,True,
model_predicts_y2025_h12_o2024-07_D_residual_q4,True,
model_predicts_y2025_h12_o2024-07_D_residual_q5,True,
model_predicts_y2025_h12_o2024-07_D_residual_q3,True,
model_hash_y2025_h12_o2024-09_A_q2.ubj,True,
model_hash_y2025_h12_o2024-09_A_q4.ubj,True,
model_hash_y2025_h12_o2024-09_A_q5.ubj,True,
model_hash_y2025_h12_o2024-09_A_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-09_A_q2,True,
model_predicts_y2025_h12_o2024-09_A_q4,True,
model_predicts_y2025_h12_o2024-09_A_q5,True,
model_predicts_y2025_h12_o2024-09_A_q3,True,
model_hash_y2025_h12_o2024-09_B_q2.ubj,True,
model_hash_y2025_h12_o2024-09_B_q4.ubj,True,
model_hash_y2025_h12_o2024-09_B_q5.ubj,True,
model_hash_y2025_h12_o2024-09_B_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-09_B_q2,True,
model_predicts_y2025_h12_o2024-09_B_q4,True,
model_predicts_y2025_h12_o2024-09_B_q5,True,
model_predicts_y2025_h12_o2024-09_B_q3,True,
model_hash_y2025_h12_o2024-09_C_q2.ubj,True,
model_hash_y2025_h12_o2024-09_C_q4.ubj,True,
model_hash_y2025_h12_o2024-09_C_q5.ubj,True,
model_hash_y2025_h12_o2024-09_C_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-09_C_q2,True,
model_predicts_y2025_h12_o2024-09_C_q4,True,
model_predicts_y2025_h12_o2024-09_C_q5,True,
model_predicts_y2025_h12_o2024-09_C_q3,True,
model_hash_y2025_h12_o2024-09_D_direct_q2.ubj,True,
model_hash_y2025_h12_o2024-09_D_direct_q4.ubj,True,
model_hash_y2025_h12_o2024-09_D_direct_q5.ubj,True,
model_hash_y2025_h12_o2024-09_D_direct_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-09_D_direct_q2,True,
model_predicts_y2025_h12_o2024-09_D_direct_q4,True,
model_predicts_y2025_h12_o2024-09_D_direct_q5,True,
model_predicts_y2025_h12_o2024-09_D_direct_q3,True,
model_hash_y2025_h12_o2024-09_D_residual_q2.ubj,True,
model_hash_y2025_h12_o2024-09_D_residual_q4.ubj,True,
model_hash_y2025_h12_o2024-09_D_residual_q5.ubj,True,
model_hash_y2025_h12_o2024-09_D_residual_q3_direct.ubj,True,
model_hash_y2025_h12_o2024-09_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2025_h12_o2024-09_D_residual_q2,True,
model_predicts_y2025_h12_o2024-09_D_residual_q4,True,
model_predicts_y2025_h12_o2024-09_D_residual_q5,True,
model_predicts_y2025_h12_o2024-09_D_residual_q3,True,
model_hash_y2025_h12_o2024-10_A_q2.ubj,True,
model_hash_y2025_h12_o2024-10_A_q4.ubj,True,
model_hash_y2025_h12_o2024-10_A_q5.ubj,True,
model_hash_y2025_h12_o2024-10_A_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-10_A_q2,True,
model_predicts_y2025_h12_o2024-10_A_q4,True,
model_predicts_y2025_h12_o2024-10_A_q5,True,
model_predicts_y2025_h12_o2024-10_A_q3,True,
model_hash_y2025_h12_o2024-10_B_q2.ubj,True,
model_hash_y2025_h12_o2024-10_B_q4.ubj,True,
model_hash_y2025_h12_o2024-10_B_q5.ubj,True,
model_hash_y2025_h12_o2024-10_B_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-10_B_q2,True,
model_predicts_y2025_h12_o2024-10_B_q4,True,
model_predicts_y2025_h12_o2024-10_B_q5,True,
model_predicts_y2025_h12_o2024-10_B_q3,True,
model_hash_y2025_h12_o2024-10_C_q2.ubj,True,
model_hash_y2025_h12_o2024-10_C_q4.ubj,True,
model_hash_y2025_h12_o2024-10_C_q5.ubj,True,
model_hash_y2025_h12_o2024-10_C_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-10_C_q2,True,
model_predicts_y2025_h12_o2024-10_C_q4,True,
model_predicts_y2025_h12_o2024-10_C_q5,True,
model_predicts_y2025_h12_o2024-10_C_q3,True,
model_hash_y2025_h12_o2024-10_D_direct_q2.ubj,True,
model_hash_y2025_h12_o2024-10_D_direct_q4.ubj,True,
model_hash_y2025_h12_o2024-10_D_direct_q5.ubj,True,
model_hash_y2025_h12_o2024-10_D_direct_q3_direct.ubj,True,
model_predicts_y2025_h12_o2024-10_D_direct_q2,True,
model_predicts_y2025_h12_o2024-10_D_direct_q4,True,
model_predicts_y2025_h12_o2024-10_D_direct_q5,True,
model_predicts_y2025_h12_o2024-10_D_direct_q3,True,
model_hash_y2025_h12_o2024-10_D_residual_q2.ubj,True,
model_hash_y2025_h12_o2024-10_D_residual_q4.ubj,True,
model_hash_y2025_h12_o2024-10_D_residual_q5.ubj,True,
model_hash_y2025_h12_o2024-10_D_residual_q3_direct.ubj,True,
model_hash_y2025_h12_o2024-10_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2025_h12_o2024-10_D_residual_q2,True,
model_predicts_y2025_h12_o2024-10_D_residual_q4,True,
model_predicts_y2025_h12_o2024-10_D_residual_q5,True,
model_predicts_y2025_h12_o2024-10_D_residual_q3,True,
model_hash_y2026_h00_o2026-04_A_q2.ubj,True,
model_hash_y2026_h00_o2026-04_A_q4.ubj,True,
model_hash_y2026_h00_o2026-04_A_q5.ubj,True,
model_hash_y2026_h00_o2026-04_A_q3_direct.ubj,True,
model_predicts_y2026_h00_o2026-04_A_q2,True,
model_predicts_y2026_h00_o2026-04_A_q4,True,
model_predicts_y2026_h00_o2026-04_A_q5,True,
model_predicts_y2026_h00_o2026-04_A_q3,True,
model_hash_y2026_h00_o2026-04_B_q2.ubj,True,
model_hash_y2026_h00_o2026-04_B_q4.ubj,True,
model_hash_y2026_h00_o2026-04_B_q5.ubj,True,
model_hash_y2026_h00_o2026-04_B_q3_direct.ubj,True,
model_predicts_y2026_h00_o2026-04_B_q2,True,
model_predicts_y2026_h00_o2026-04_B_q4,True,
model_predicts_y2026_h00_o2026-04_B_q5,True,
model_predicts_y2026_h00_o2026-04_B_q3,True,
model_hash_y2026_h00_o2026-04_D_direct_q2.ubj,True,
model_hash_y2026_h00_o2026-04_D_direct_q4.ubj,True,
model_hash_y2026_h00_o2026-04_D_direct_q5.ubj,True,
model_hash_y2026_h00_o2026-04_D_direct_q3_direct.ubj,True,
model_predicts_y2026_h00_o2026-04_D_direct_q2,True,
model_predicts_y2026_h00_o2026-04_D_direct_q4,True,
model_predicts_y2026_h00_o2026-04_D_direct_q5,True,
model_predicts_y2026_h00_o2026-04_D_direct_q3,True,
model_hash_y2026_h00_o2026-04_D_residual_q2.ubj,True,
model_hash_y2026_h00_o2026-04_D_residual_q4.ubj,True,
model_hash_y2026_h00_o2026-04_D_residual_q5.ubj,True,
model_hash_y2026_h00_o2026-04_D_residual_q3_direct.ubj,True,
model_hash_y2026_h00_o2026-04_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2026_h00_o2026-04_D_residual_q2,True,
model_predicts_y2026_h00_o2026-04_D_residual_q4,True,
model_predicts_y2026_h00_o2026-04_D_residual_q5,True,
model_predicts_y2026_h00_o2026-04_D_residual_q3,True,
model_hash_y2026_h03_o2026-01_A_q2.ubj,True,
model_hash_y2026_h03_o2026-01_A_q4.ubj,True,
model_hash_y2026_h03_o2026-01_A_q5.ubj,True,
model_hash_y2026_h03_o2026-01_A_q3_direct.ubj,True,
model_predicts_y2026_h03_o2026-01_A_q2,True,
model_predicts_y2026_h03_o2026-01_A_q4,True,
model_predicts_y2026_h03_o2026-01_A_q5,True,
model_predicts_y2026_h03_o2026-01_A_q3,True,
model_hash_y2026_h03_o2026-01_B_q2.ubj,True,
model_hash_y2026_h03_o2026-01_B_q4.ubj,True,
model_hash_y2026_h03_o2026-01_B_q5.ubj,True,
model_hash_y2026_h03_o2026-01_B_q3_direct.ubj,True,
model_predicts_y2026_h03_o2026-01_B_q2,True,
model_predicts_y2026_h03_o2026-01_B_q4,True,
model_predicts_y2026_h03_o2026-01_B_q5,True,
model_predicts_y2026_h03_o2026-01_B_q3,True,
model_hash_y2026_h03_o2026-01_C_q2.ubj,True,
model_hash_y2026_h03_o2026-01_C_q4.ubj,True,
model_hash_y2026_h03_o2026-01_C_q5.ubj,True,
model_hash_y2026_h03_o2026-01_C_q3_direct.ubj,True,
model_predicts_y2026_h03_o2026-01_C_q2,True,
model_predicts_y2026_h03_o2026-01_C_q4,True,
model_predicts_y2026_h03_o2026-01_C_q5,True,
model_predicts_y2026_h03_o2026-01_C_q3,True,
model_hash_y2026_h03_o2026-01_D_direct_q2.ubj,True,
model_hash_y2026_h03_o2026-01_D_direct_q4.ubj,True,
model_hash_y2026_h03_o2026-01_D_direct_q5.ubj,True,
model_hash_y2026_h03_o2026-01_D_direct_q3_direct.ubj,True,
model_predicts_y2026_h03_o2026-01_D_direct_q2,True,
model_predicts_y2026_h03_o2026-01_D_direct_q4,True,
model_predicts_y2026_h03_o2026-01_D_direct_q5,True,
model_predicts_y2026_h03_o2026-01_D_direct_q3,True,
model_hash_y2026_h03_o2026-01_D_residual_q2.ubj,True,
model_hash_y2026_h03_o2026-01_D_residual_q4.ubj,True,
model_hash_y2026_h03_o2026-01_D_residual_q5.ubj,True,
model_hash_y2026_h03_o2026-01_D_residual_q3_direct.ubj,True,
model_hash_y2026_h03_o2026-01_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2026_h03_o2026-01_D_residual_q2,True,
model_predicts_y2026_h03_o2026-01_D_residual_q4,True,
model_predicts_y2026_h03_o2026-01_D_residual_q5,True,
model_predicts_y2026_h03_o2026-01_D_residual_q3,True,
model_hash_y2026_h06_o2025-10_A_q2.ubj,True,
model_hash_y2026_h06_o2025-10_A_q4.ubj,True,
model_hash_y2026_h06_o2025-10_A_q5.ubj,True,
model_hash_y2026_h06_o2025-10_A_q3_direct.ubj,True,
model_predicts_y2026_h06_o2025-10_A_q2,True,
model_predicts_y2026_h06_o2025-10_A_q4,True,
model_predicts_y2026_h06_o2025-10_A_q5,True,
model_predicts_y2026_h06_o2025-10_A_q3,True,
model_hash_y2026_h06_o2025-10_B_q2.ubj,True,
model_hash_y2026_h06_o2025-10_B_q4.ubj,True,
model_hash_y2026_h06_o2025-10_B_q5.ubj,True,
model_hash_y2026_h06_o2025-10_B_q3_direct.ubj,True,
model_predicts_y2026_h06_o2025-10_B_q2,True,
model_predicts_y2026_h06_o2025-10_B_q4,True,
model_predicts_y2026_h06_o2025-10_B_q5,True,
model_predicts_y2026_h06_o2025-10_B_q3,True,
model_hash_y2026_h06_o2025-10_C_q2.ubj,True,
model_hash_y2026_h06_o2025-10_C_q4.ubj,True,
model_hash_y2026_h06_o2025-10_C_q5.ubj,True,
model_hash_y2026_h06_o2025-10_C_q3_direct.ubj,True,
model_predicts_y2026_h06_o2025-10_C_q2,True,
model_predicts_y2026_h06_o2025-10_C_q4,True,
model_predicts_y2026_h06_o2025-10_C_q5,True,
model_predicts_y2026_h06_o2025-10_C_q3,True,
model_hash_y2026_h06_o2025-10_D_direct_q2.ubj,True,
model_hash_y2026_h06_o2025-10_D_direct_q4.ubj,True,
model_hash_y2026_h06_o2025-10_D_direct_q5.ubj,True,
model_hash_y2026_h06_o2025-10_D_direct_q3_direct.ubj,True,
model_predicts_y2026_h06_o2025-10_D_direct_q2,True,
model_predicts_y2026_h06_o2025-10_D_direct_q4,True,
model_predicts_y2026_h06_o2025-10_D_direct_q5,True,
model_predicts_y2026_h06_o2025-10_D_direct_q3,True,
model_hash_y2026_h06_o2025-10_D_residual_q2.ubj,True,
model_hash_y2026_h06_o2025-10_D_residual_q4.ubj,True,
model_hash_y2026_h06_o2025-10_D_residual_q5.ubj,True,
model_hash_y2026_h06_o2025-10_D_residual_q3_direct.ubj,True,
model_hash_y2026_h06_o2025-10_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2026_h06_o2025-10_D_residual_q2,True,
model_predicts_y2026_h06_o2025-10_D_residual_q4,True,
model_predicts_y2026_h06_o2025-10_D_residual_q5,True,
model_predicts_y2026_h06_o2025-10_D_residual_q3,True,
model_hash_y2026_h12_o2025-04_A_q2.ubj,True,
model_hash_y2026_h12_o2025-04_A_q4.ubj,True,
model_hash_y2026_h12_o2025-04_A_q5.ubj,True,
model_hash_y2026_h12_o2025-04_A_q3_direct.ubj,True,
model_predicts_y2026_h12_o2025-04_A_q2,True,
model_predicts_y2026_h12_o2025-04_A_q4,True,
model_predicts_y2026_h12_o2025-04_A_q5,True,
model_predicts_y2026_h12_o2025-04_A_q3,True,
model_hash_y2026_h12_o2025-04_B_q2.ubj,True,
model_hash_y2026_h12_o2025-04_B_q4.ubj,True,
model_hash_y2026_h12_o2025-04_B_q5.ubj,True,
model_hash_y2026_h12_o2025-04_B_q3_direct.ubj,True,
model_predicts_y2026_h12_o2025-04_B_q2,True,
model_predicts_y2026_h12_o2025-04_B_q4,True,
model_predicts_y2026_h12_o2025-04_B_q5,True,
model_predicts_y2026_h12_o2025-04_B_q3,True,
model_hash_y2026_h12_o2025-04_C_q2.ubj,True,
model_hash_y2026_h12_o2025-04_C_q4.ubj,True,
model_hash_y2026_h12_o2025-04_C_q5.ubj,True,
model_hash_y2026_h12_o2025-04_C_q3_direct.ubj,True,
model_predicts_y2026_h12_o2025-04_C_q2,True,
model_predicts_y2026_h12_o2025-04_C_q4,True,
model_predicts_y2026_h12_o2025-04_C_q5,True,
model_predicts_y2026_h12_o2025-04_C_q3,True,
model_hash_y2026_h12_o2025-04_D_direct_q2.ubj,True,
model_hash_y2026_h12_o2025-04_D_direct_q4.ubj,True,
model_hash_y2026_h12_o2025-04_D_direct_q5.ubj,True,
model_hash_y2026_h12_o2025-04_D_direct_q3_direct.ubj,True,
model_predicts_y2026_h12_o2025-04_D_direct_q2,True,
model_predicts_y2026_h12_o2025-04_D_direct_q4,True,
model_predicts_y2026_h12_o2025-04_D_direct_q5,True,
model_predicts_y2026_h12_o2025-04_D_direct_q3,True,
model_hash_y2026_h12_o2025-04_D_residual_q2.ubj,True,
model_hash_y2026_h12_o2025-04_D_residual_q4.ubj,True,
model_hash_y2026_h12_o2025-04_D_residual_q5.ubj,True,
model_hash_y2026_h12_o2025-04_D_residual_q3_direct.ubj,True,
model_hash_y2026_h12_o2025-04_D_residual_q3_residual_delta.ubj,True,
model_predicts_y2026_h12_o2025-04_D_residual_q2,True,
model_predicts_y2026_h12_o2025-04_D_residual_q4,True,
model_predicts_y2026_h12_o2025-04_D_residual_q5,True,
model_predicts_y2026_h12_o2025-04_D_residual_q3,True,
