polygon_id,year,n,TP_count,TN_count,FP_count,FN_count,error_rate,accuracy
14113470,2023,360,324,0,0,36,0.1,0.9
14113474,2023,360,72,108,162,18,0.5,0.5
14113476,2023,360,288,36,36,0,0.1,0.9
14119601,2023,180,180,0,0,0,0.0,1.0
14119698,2023,360,0,0,180,180,1.0,0.0
14140394,2023,360,18,288,36,18,0.15,0.85
14140397,2023,360,54,36,0,270,0.75,0.25
14140400,2023,360,306,0,36,18,0.15,0.85
14140403,2023,360,54,162,72,72,0.4,0.6
14140406,2023,180,90,0,90,0,0.5,0.5
14140409,2023,360,288,0,18,54,0.2,0.8
14140411,2023,360,54,252,0,54,0.15,0.85
14140413,2023,360,144,36,144,36,0.5,0.5
14140415,2023,360,126,144,18,72,0.25,0.75
14140417,2023,360,180,54,126,0,0.35,0.65
14140419,2023,360,360,0,0,0,0.0,1.0
14140422,2023,360,342,0,18,0,0.05,0.95
14140425,2023,360,306,0,54,0,0.15,0.85
14140429,2023,360,360,0,0,0,0.0,1.0
14140431,2023,216,144,18,36,18,0.25,0.75
14140434,2023,360,180,60,100,20,0.3333333333333333,0.6666666666666666
14140436,2023,360,252,18,72,18,0.25,0.75
14140438,2023,360,234,36,72,18,0.25,0.75
14140440,2023,360,198,0,162,0,0.45,0.55
14140442,2023,360,180,36,54,90,0.4,0.6
14140444,2023,360,306,0,18,36,0.15,0.85
14140450,2023,360,324,0,0,36,0.1,0.9
14140455,2023,360,90,54,216,0,0.6,0.4
14140460,2023,360,162,162,18,18,0.1,0.9
14140465,2023,360,144,54,144,18,0.45,0.55
14140467,2023,360,72,108,108,72,0.5,0.5
14140469,2023,360,324,0,36,0,0.1,0.9
14140471,2023,360,270,0,72,18,0.25,0.75
14140473,2023,360,162,90,90,18,0.3,0.7
14140475,2023,360,234,0,108,18,0.35,0.65
14140477,2023,360,306,18,18,18,0.1,0.9
14140479,2023,360,234,18,90,18,0.3,0.7
14140481,2023,360,288,18,54,0,0.15,0.85
14140483,2023,360,0,342,0,18,0.05,0.95
14140485,2023,360,162,72,126,0,0.35,0.65
14140489,2023,360,270,36,18,36,0.15,0.85
14140491,2023,360,306,0,54,0,0.15,0.85
14140493,2023,360,144,72,90,54,0.4,0.6
14140495,2023,360,342,0,0,18,0.05,0.95
14140499,2023,360,306,0,36,18,0.15,0.85
14140501,2023,360,180,0,144,36,0.5,0.5
14140503,2023,360,90,36,162,72,0.65,0.35
14140505,2023,360,180,18,54,108,0.45,0.55
14140507,2023,360,270,0,90,0,0.25,0.75
14140509,2023,360,180,54,90,36,0.35,0.65
14140511,2023,360,306,0,18,36,0.15,0.85
14140513,2023,360,108,54,126,72,0.55,0.45
14140515,2023,360,234,72,36,18,0.15,0.85
14140517,2023,360,126,54,108,72,0.5,0.5
14140519,2023,360,288,36,36,0,0.1,0.9
14140521,2023,360,216,72,54,18,0.2,0.8
14140523,2023,360,288,0,72,0,0.2,0.8
14140525,2023,360,216,36,108,0,0.3,0.7
14140527,2023,360,198,18,108,36,0.4,0.6
14140529,2023,360,270,0,72,18,0.25,0.75
14140531,2023,360,306,0,36,18,0.15,0.85
14140535,2023,360,288,0,18,54,0.2,0.8
14140537,2023,360,216,0,144,0,0.4,0.6
14140541,2023,360,72,108,162,18,0.5,0.5
14140543,2023,360,288,36,36,0,0.1,0.9
14140545,2023,360,216,36,108,0,0.3,0.7
14140549,2023,360,306,0,54,0,0.15,0.85
14140551,2023,360,72,252,0,36,0.1,0.9
14140553,2023,360,234,0,108,18,0.35,0.65
14140555,2023,360,342,0,18,0,0.05,0.95
14140557,2023,360,252,0,108,0,0.3,0.7
14140559,2023,360,198,0,162,0,0.45,0.55
14140561,2023,360,288,0,72,0,0.2,0.8
14140563,2023,360,234,0,126,0,0.35,0.65
14140565,2023,360,324,0,18,18,0.1,0.9
14140567,2023,360,360,0,0,0,0.0,1.0
14192892,2023,180,0,180,0,0,0.0,1.0
14192895,2023,180,52,128,0,0,0.0,1.0
14192900,2023,180,0,180,0,0,0.0,1.0
14192902,2023,180,0,180,0,0,0.0,1.0
14192904,2023,180,0,180,0,0,0.0,1.0
14192906,2023,180,0,180,0,0,0.0,1.0
14192909,2023,180,0,180,0,0,0.0,1.0
14192915,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192918,2023,180,0,180,0,0,0.0,1.0
14192921,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192924,2023,180,0,180,0,0,0.0,1.0
14192927,2023,180,0,154,26,0,0.14444444444444443,0.8555555555555555
14192929,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192931,2023,180,0,180,0,0,0.0,1.0
14192934,2023,180,0,180,0,0,0.0,1.0
14192937,2023,180,0,180,0,0,0.0,1.0
14192939,2023,180,78,76,0,26,0.14444444444444443,0.8555555555555555
14192941,2023,180,103,77,0,0,0.0,1.0
14192944,2023,180,0,180,0,0,0.0,1.0
14192946,2023,180,0,180,0,0,0.0,1.0
14192948,2023,180,0,180,0,0,0.0,1.0
14192951,2023,180,51,129,0,0,0.0,1.0
14192956,2023,180,0,180,0,0,0.0,1.0
14192960,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192962,2023,180,0,180,0,0,0.0,1.0
14192964,2023,180,0,154,0,26,0.14444444444444443,0.8555555555555555
14192966,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192971,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192973,2023,180,0,180,0,0,0.0,1.0
14192975,2023,180,0,154,0,26,0.14444444444444443,0.8555555555555555
14192977,2023,180,0,160,0,20,0.1111111111111111,0.8888888888888888
14192979,2023,180,0,180,0,0,0.0,1.0
14192983,2023,180,20,120,0,40,0.2222222222222222,0.7777777777777778
14192985,2023,180,20,160,0,0,0.0,1.0
14192988,2023,180,25,155,0,0,0.0,1.0
14192990,2023,180,0,180,0,0,0.0,1.0
14192992,2023,180,0,154,0,26,0.14444444444444443,0.8555555555555555
14192994,2023,180,0,180,0,0,0.0,1.0
14192996,2023,180,0,180,0,0,0.0,1.0
14192998,2023,180,0,180,0,0,0.0,1.0
14193000,2023,180,0,180,0,0,0.0,1.0
14193002,2023,180,0,180,0,0,0.0,1.0
14193004,2023,180,20,160,0,0,0.0,1.0
