job_id,view,target,bundle,kind,n_rows,path,sha256,feature_order_sha256
y2025_h06_o2024-10,A,q3_direct,X3,xgboost,3057,y2025_h06_o2024-10_A_q3_direct.ubj,dc81767e8d529493dbff09c5b5cede7f3aba793e6b7d0cb0af4351e5a1f5f182,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2024-10,B,q2,X1,xgboost,3057,y2025_h06_o2024-10_B_q2.ubj,7078cdcd11b75d2346440ccbe9a9705d86290fedcb9825330479f48f048e6b71,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2024-10,B,q4,X1,xgboost,3057,y2025_h06_o2024-10_B_q4.ubj,01671e61a721b943cae8ed600a1f93af6f2052826bb6ed4a45d419d9c72503ae,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2024-10,B,q5,X1,xgboost,3057,y2025_h06_o2024-10_B_q5.ubj,3dd5b738c201dc29ba4723cec84b9b1963be185a728a04b43c07e9c01b963c83,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2024-10,B,q3_direct,X1,xgboost,3057,y2025_h06_o2024-10_B_q3_direct.ubj,ae4aa19c1c5aab6861b11785d9df4aa012ecfe5a2137cfdddd3976ccf730dd1b,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2024-10,C,q2,X1,xgboost,3057,y2025_h06_o2024-10_C_q2.ubj,3519a73112a44f9eef72de4b1c33277887fc10a883d2eb903ac8c74c9587c6ad,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2024-10,C,q4,X1,xgboost,3057,y2025_h06_o2024-10_C_q4.ubj,0274b8f751b79b902ddce74584430bca83b3f2a248f1e3a81f673b9a12cbc104,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2024-10,C,q5,X1,xgboost,3057,y2025_h06_o2024-10_C_q5.ubj,0456d1da9f5ebdbe57c3bf51676ca59458f42ea8bf6950dc1f189f3427761a94,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2024-10,C,q3_direct,X1,xgboost,3057,y2025_h06_o2024-10_C_q3_direct.ubj,010c04c028b3ab725c8e9fd33d2292a1ed04bac89b46d8e6bff0922b6b581666,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2024-10,D_direct,q2,X1,xgboost,3057,y2025_h06_o2024-10_D_direct_q2.ubj,3fd6ea937d20e13fd3d956a35dc53066b04c72dd4ea761d92d86b049b7604e0d,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_direct,q4,X1,xgboost,3057,y2025_h06_o2024-10_D_direct_q4.ubj,b4f1a8e6ae65d186e18da400c027a1569d25dcb22f3b13e7de40c44e644f97f7,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_direct,q5,X1,xgboost,3057,y2025_h06_o2024-10_D_direct_q5.ubj,d74b6da5d3676e05f316bffe730e6bfc2efbf300fa415f8a1f2006b0e18444cc,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_direct,q3_direct,X1,xgboost,3057,y2025_h06_o2024-10_D_direct_q3_direct.ubj,ab3d5891116ae5b0e3601e51f24977597c9fe9b078daea8fe33b7078b72e8a55,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_residual,q2,X6,xgboost,3057,y2025_h06_o2024-10_D_residual_q2.ubj,1d3f2708d7ccca2770f67a3cffb2bb83deabc687daf2e7ead27c66e8f9460bf5,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_residual,q4,X6,xgboost,3057,y2025_h06_o2024-10_D_residual_q4.ubj,80bdfc0cf787f356b6d82d28d342807c86cdf8fa8627ad5df1d7fbc6df50c771,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_residual,q5,X6,xgboost,3057,y2025_h06_o2024-10_D_residual_q5.ubj,93da640022d2a8c41efe858785c89e9c36ab1582fe99bd827efacae2122c3bbd,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_residual,q3_direct,X6,xgboost,3057,y2025_h06_o2024-10_D_residual_q3_direct.ubj,fbf4e3ff335aaf0b93b50dbf8e31e42ef55aed8a2c7f1bf329966277f7d490d7,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2024-10,D_residual,q3_residual_delta,X6,xgboost,1652,y2025_h06_o2024-10_D_residual_q3_residual_delta.ubj,3f02cd0a31d4c7c0ed1a4b8ad9fb74ac3b9e99d69fe62b25452468a901f8e141,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,A,q2,X3,xgboost,3057,y2025_h06_o2025-01_A_q2.ubj,9f2189829e0a8360dc2c88435e72db6896f73fa92ae522fe6e9e4ad36c02b81d,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-01,A,q4,X3,xgboost,3057,y2025_h06_o2025-01_A_q4.ubj,ab1c5e9f20ab8ca85fcacaf89eddc657d1aa8b5d8ce8419bdebdef8d324f0d0b,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-01,A,q5,X3,xgboost,3057,y2025_h06_o2025-01_A_q5.ubj,d93ac5cacedec10a0cdfe6c7ad79a734801d4b9289ddb11ae7fd7f4d63f0b098,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-01,A,q3_direct,X3,xgboost,3057,y2025_h06_o2025-01_A_q3_direct.ubj,7dde6203463a92396b20ea0b0d5e7fbba6b879c1b959dbf7eb88eab2f46ddd4a,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-01,B,q2,X1,xgboost,3057,y2025_h06_o2025-01_B_q2.ubj,94c9aa2805cba608a5acef10a2913bcc3cc79f00d8d04735f3551665be293d4b,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-01,B,q4,X1,xgboost,3057,y2025_h06_o2025-01_B_q4.ubj,c5f6af3512549a84ade5ba890c1e0f290401dfcfe34809e12cb3087c0872234c,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-01,B,q5,X1,xgboost,3057,y2025_h06_o2025-01_B_q5.ubj,c35b93c950425e07ad43e3f97442828d921b58233f9d5d48841f9743f65be776,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-01,B,q3_direct,X1,xgboost,3057,y2025_h06_o2025-01_B_q3_direct.ubj,03bbdeefa14e2cbb68b3498c3748d06919fa4832c2cc20cd88b598bfb3d869ed,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-01,C,q2,X1,xgboost,3057,y2025_h06_o2025-01_C_q2.ubj,5dc6d91c473167e6493397051a70f0c333e4664af303bc710aee96711e0dc941,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-01,C,q4,X1,xgboost,3057,y2025_h06_o2025-01_C_q4.ubj,6f495f0731c218f448b77b03e55599f81daa14ed72c805e76883e23ad86ff966,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-01,C,q5,X1,xgboost,3057,y2025_h06_o2025-01_C_q5.ubj,1d94d2d6ea040dde82ee82bdcf6459c9305c46bec40f76c75cf59a925c4a24ee,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-01,C,q3_direct,X1,xgboost,3057,y2025_h06_o2025-01_C_q3_direct.ubj,c97db6e78089d6a8f42d9fe97e2e7270ac63764d1d790a7c62c9aecf63d178d4,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-01,D_direct,q2,X1,xgboost,3057,y2025_h06_o2025-01_D_direct_q2.ubj,e18c0da07a75a467a26337f71882da8764ad640117db7fab1b3b2413bb5a10f7,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_direct,q4,X1,xgboost,3057,y2025_h06_o2025-01_D_direct_q4.ubj,b89bf1affcd820b984b1c8fd1f852f8aeb7e60480c26cdb88451cdc2f76564ff,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_direct,q5,X1,xgboost,3057,y2025_h06_o2025-01_D_direct_q5.ubj,ff9dab2f4f60e5ea5bb7af3862310ede66e54bfb2212eee10a63b560ef26be72,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_direct,q3_direct,X1,xgboost,3057,y2025_h06_o2025-01_D_direct_q3_direct.ubj,d4d8ac76cf4676a1a2aea99528d08b2d8f6f98b9e0c5217854f8185d3d63a4cd,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_residual,q2,X6,xgboost,3057,y2025_h06_o2025-01_D_residual_q2.ubj,bb3638f7d69b0ee31bc00ad9ece610f919b0330cad4ca12527f8f2b73216ed20,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_residual,q4,X6,xgboost,3057,y2025_h06_o2025-01_D_residual_q4.ubj,a0bb972ff3b7d434d8a2188f7845e41f8c34a7305547c28927e93873a31c5b3d,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_residual,q5,X6,xgboost,3057,y2025_h06_o2025-01_D_residual_q5.ubj,49e7fe8dc0814e165fb90512ecb8d6c6eb49b5b5834a8d138f89821844af2caa,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_residual,q3_direct,X6,xgboost,3057,y2025_h06_o2025-01_D_residual_q3_direct.ubj,327f167f6e787e7b8d0b00da09750745daa75aeac51b22477ec58e1d57442937,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-01,D_residual,q3_residual_delta,X6,xgboost,1652,y2025_h06_o2025-01_D_residual_q3_residual_delta.ubj,579a9ff81bc95627b004e350313b1fc44b2d682d8485118c28f6466005690ab2,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,A,q2,X3,xgboost,3057,y2025_h06_o2025-03_A_q2.ubj,9984b7a9a62d8d8dec7482ec513e3a68072e85f54b98e92c54a9a485384a00b7,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-03,A,q4,X3,xgboost,3057,y2025_h06_o2025-03_A_q4.ubj,3b81917c51a3f221b0772b24674c60a97709a45903a419f1756e3ebd213b7ac3,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-03,A,q5,X3,xgboost,3057,y2025_h06_o2025-03_A_q5.ubj,288b119a7bc6491c7559fd099e9fe48ec1e34dc4a533368d6b5dae7c19ac7250,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-03,A,q3_direct,X3,xgboost,3057,y2025_h06_o2025-03_A_q3_direct.ubj,04f89a757c97eebba7a9456b8d01850d7df6a5f4fa8899ab1b94a13d800cfa98,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-03,B,q2,X1,xgboost,3057,y2025_h06_o2025-03_B_q2.ubj,3eb24b912e3efe3a120db3e1ddc841ec743d50b5dc874e672dfeb4a5a28188e7,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-03,B,q4,X1,xgboost,3057,y2025_h06_o2025-03_B_q4.ubj,bb85ec94391f54eb40cb57cdd735525e9419cc8fb0bf57edb41524e3704ae36a,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-03,B,q5,X1,xgboost,3057,y2025_h06_o2025-03_B_q5.ubj,f541e969186b3e34f5fa2525b76ec08b41ec3656f4d9b5511d9e65d8478c9d47,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-03,B,q3_direct,X1,xgboost,3057,y2025_h06_o2025-03_B_q3_direct.ubj,5175fb24c0f64cd9a25e4e670a0eb3b32be306d7ca0c790b3ce787d9e47c825e,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-03,C,q2,X1,xgboost,3057,y2025_h06_o2025-03_C_q2.ubj,0f7146eae8739595fc49eb72bc64d833877306be1bc679e6727640c96c40ea13,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-03,C,q4,X1,xgboost,3057,y2025_h06_o2025-03_C_q4.ubj,580561461e0c2f2497b927c207a42023ab476ffec6405c55cb8de84bdd424aed,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-03,C,q5,X1,xgboost,3057,y2025_h06_o2025-03_C_q5.ubj,0b0f7409ff4db3546f4b27b03bde189128eeb6cfe0b0e1e4df88c3820515c031,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-03,C,q3_direct,X1,xgboost,3057,y2025_h06_o2025-03_C_q3_direct.ubj,af69c164a905d433f5c1cb7aa6813de970df8e2b0a76e81b44e553b388c3e4d2,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-03,D_direct,q2,X1,xgboost,3057,y2025_h06_o2025-03_D_direct_q2.ubj,b51cef6abd059026444d4249eed7f8c9d54f3c4234a8edf29efd7199d82d19e0,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_direct,q4,X1,xgboost,3057,y2025_h06_o2025-03_D_direct_q4.ubj,8025105f338d2244f026675194934c16f1be203573a794f91064abea44808752,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_direct,q5,X1,xgboost,3057,y2025_h06_o2025-03_D_direct_q5.ubj,c8c20732eb776cc796007cf9927ef64af8879bf8b9600e3ab174379b2fadf781,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_direct,q3_direct,X1,xgboost,3057,y2025_h06_o2025-03_D_direct_q3_direct.ubj,a040c1bce7a50f190dc1f401ea2580b01187e0d7de6053ae2b5510590607b2b2,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_residual,q2,X6,xgboost,3057,y2025_h06_o2025-03_D_residual_q2.ubj,867b30e7e491b8bffb45589288943a42caf9f1e066b65ec3348062913c2da976,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_residual,q4,X6,xgboost,3057,y2025_h06_o2025-03_D_residual_q4.ubj,c277010181754e8e5df10c1f1ec3b01d14e4f6a441ed0775771bc9f5ecd37e1e,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_residual,q5,X6,xgboost,3057,y2025_h06_o2025-03_D_residual_q5.ubj,3f67538f39b00fd136da797f653fc4e274571ec38cb5854f174c168c9a1bb4cf,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_residual,q3_direct,X6,xgboost,3057,y2025_h06_o2025-03_D_residual_q3_direct.ubj,313c32e75452dbedf03be0f91b05ecd03c4c4ba6bbdc6cb73f99077fb70680d7,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-03,D_residual,q3_residual_delta,X6,xgboost,1652,y2025_h06_o2025-03_D_residual_q3_residual_delta.ubj,5f5538b9bf544fb5b34694eee405bbc15602acfec609ad0e42bb69b51967bec1,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,A,q2,X3,xgboost,3057,y2025_h06_o2025-04_A_q2.ubj,f0c1940ba7a7f5847f336111004b5d0e44ee6a2e41daa06273e8b90adbe2c7dd,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-04,A,q4,X3,xgboost,3057,y2025_h06_o2025-04_A_q4.ubj,b5731da0b4f96aee160255180e16538f373d8208fece73bc21e41fabef243a36,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-04,A,q5,X3,xgboost,3057,y2025_h06_o2025-04_A_q5.ubj,24760557b62696e2d28c389c17b044c5a88d933def5d86f72ae5f6bb5157c2b3,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-04,A,q3_direct,X3,xgboost,3057,y2025_h06_o2025-04_A_q3_direct.ubj,99ecce78972375f78e267270e3b19a12a3fbca68f909ad32eeb05d134dae38a8,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2025_h06_o2025-04,B,q2,X1,xgboost,3057,y2025_h06_o2025-04_B_q2.ubj,0e9d2810c95c550817e6ed91f691238515f6dfc00dc3eeec67a8150c27ffb1e1,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-04,B,q4,X1,xgboost,3057,y2025_h06_o2025-04_B_q4.ubj,4887d80a79981dd3d907be4873b4fb85e1f63c010671f94b397d3b8bf251bd24,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-04,B,q5,X1,xgboost,3057,y2025_h06_o2025-04_B_q5.ubj,71b5f72ea91033c8f49b289212587da03a55fbaaeecf63bbcef88955bdddcf9d,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-04,B,q3_direct,X1,xgboost,3057,y2025_h06_o2025-04_B_q3_direct.ubj,dfcb4316d3fade591cea84380ec10dc7ae847c239bc5226aa161b47353eeca71,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2025_h06_o2025-04,C,q2,X1,xgboost,3057,y2025_h06_o2025-04_C_q2.ubj,5f823beb113a557c636b16c26a8906d0b2861c90db6ea07c43967e32a489ef13,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-04,C,q4,X1,xgboost,3057,y2025_h06_o2025-04_C_q4.ubj,957e609fec8a97a6b071caa80d145a3be59ab3e9ebdd283559802e1495bba172,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-04,C,q5,X1,xgboost,3057,y2025_h06_o2025-04_C_q5.ubj,056bea299c36c4eef9c637b68be0f3f319f959503d62b3b43c0ade3af3d81991,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-04,C,q3_direct,X1,xgboost,3057,y2025_h06_o2025-04_C_q3_direct.ubj,6e895387cbd764af5419f346c6014244318d67d29e09587174af3eb2e22a20bc,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2025_h06_o2025-04,D_direct,q2,X1,xgboost,3057,y2025_h06_o2025-04_D_direct_q2.ubj,8acd9e1bdccd75dab24dc9110274a93109b92e2cf370e3b5f13a5d77dd803fa5,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_direct,q4,X1,xgboost,3057,y2025_h06_o2025-04_D_direct_q4.ubj,d8ac364db0fd98ee51eef4b276024630b062ca1fe0d2bba58b0a262420db6d73,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_direct,q5,X1,xgboost,3057,y2025_h06_o2025-04_D_direct_q5.ubj,0894566ba5eec267f618e22167b0e96faa59a8c520929a3f71e949116bd828a3,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_direct,q3_direct,X1,xgboost,3057,y2025_h06_o2025-04_D_direct_q3_direct.ubj,5618744b1e0b50089343c7bf10588c886d574d488e5e503f05cc0c39f87ae225,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_residual,q2,X6,xgboost,3057,y2025_h06_o2025-04_D_residual_q2.ubj,2d03fa93afbf5e9b7799d113cf82f53e799766f8f2836f00df63f8a2252434c4,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_residual,q4,X6,xgboost,3057,y2025_h06_o2025-04_D_residual_q4.ubj,0fa6ee50da6164d9587351f4841b821a3e85d8111006a381ae093dbea85d716d,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_residual,q5,X6,xgboost,3057,y2025_h06_o2025-04_D_residual_q5.ubj,f1e5b9f2be8a6bb45442e059efa3f675c829e72339d1d8a3da2942538c0c6bfc,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_residual,q3_direct,X6,xgboost,3057,y2025_h06_o2025-04_D_residual_q3_direct.ubj,1494f4f819bc78e64dfd6b208e69c1ac002305633d0fcaec158c279e8a9e9355,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2025_h06_o2025-04,D_residual,q3_residual_delta,X6,xgboost,1652,y2025_h06_o2025-04_D_residual_q3_residual_delta.ubj,8c422d0464f71a1075c85856f00d588d459e9e8426541ff94edfc787189f98be,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,A,q2,X2,xgboost,3804,y2026_h06_o2025-10_A_q2.ubj,4de7fe15127f4e9c777a592947f34af810aff2e0d0dca01a7573ff7b3225008b,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2026_h06_o2025-10,A,q4,X2,xgboost,3804,y2026_h06_o2025-10_A_q4.ubj,0ca0c1ef28318418472f0a730db6b9653a157f58f41363c2302e66dcedd45c69,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2026_h06_o2025-10,A,q5,X2,xgboost,3804,y2026_h06_o2025-10_A_q5.ubj,43375999e78d5f517e9f113997f1fb61b0301601a79d494f2bda4e9bd4cd90a2,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2026_h06_o2025-10,A,q3_direct,X2,xgboost,3804,y2026_h06_o2025-10_A_q3_direct.ubj,4933e83cc6a6dd820609685e9d3947fecde655a02e90ad46947c48423c24a76e,490db22d4125c34f797208867746cc7369331d83855c37a4bfe549c98b70399b
y2026_h06_o2025-10,B,q2,X6,xgboost,3804,y2026_h06_o2025-10_B_q2.ubj,d54eb046b7ce55d7eedc30f70dff405e92f7c70715106eaee0ab9bfbbfcc9a2b,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2026_h06_o2025-10,B,q4,X6,xgboost,3804,y2026_h06_o2025-10_B_q4.ubj,ed49e2ff41802a76d337e9fdcc12da3abaccd73e3310691274e418d133ec6e76,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2026_h06_o2025-10,B,q5,X6,xgboost,3804,y2026_h06_o2025-10_B_q5.ubj,c1276fdc1807ad700b3d3de868e5215c1808ace468d0b4ff2473a38e9813e91c,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2026_h06_o2025-10,B,q3_direct,X6,xgboost,3804,y2026_h06_o2025-10_B_q3_direct.ubj,3f4694fe94c1af08ecc2a8b9a4226c5a9fffe8129725d730d035d2c02eafa516,106838fe19e44be44607b08b9540d8fe1928a4005b51032401388433105b6e8f
y2026_h06_o2025-10,C,q2,X6,xgboost,3804,y2026_h06_o2025-10_C_q2.ubj,1e009586c5d56d70ff4bf7cc4edf5e21d0f8cf298b67919281e9f5709c4eac8b,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2026_h06_o2025-10,C,q4,X6,xgboost,3804,y2026_h06_o2025-10_C_q4.ubj,9f052b5062b26bd4067997f8370eec9df5feb6aafbc7bc12cacec5d6c459ccc9,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2026_h06_o2025-10,C,q5,X6,xgboost,3804,y2026_h06_o2025-10_C_q5.ubj,1d0f99aaf763548486505919d4fbd40c46de70db590ebfcd1d3e96e2609b8b61,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2026_h06_o2025-10,C,q3_direct,X6,xgboost,3804,y2026_h06_o2025-10_C_q3_direct.ubj,b36c10a9c557d132486be40f763a7f409f90f5aa40332d76f28f015772dac27a,3693e270dffe9ff8decd9818ce9d1012e40939a4707e951b56c6d09eb05be7db
y2026_h06_o2025-10,D_direct,q2,X1,xgboost,3804,y2026_h06_o2025-10_D_direct_q2.ubj,3f9f33d6440eabf3fad35d7035e3258326565d2e7d2c47a06bfb187eb1a16e92,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,D_direct,q4,X1,xgboost,3804,y2026_h06_o2025-10_D_direct_q4.ubj,c2ed8d07d3b960412c12cb94498abe15e76510e6cf4ad178d14d5435cdebcb5b,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,D_direct,q5,X1,xgboost,3804,y2026_h06_o2025-10_D_direct_q5.ubj,4b7fb33a3b791acd18f13739de2b8b33ab8941998dfd75f2c3d9f34f838f3589,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,D_direct,q3_direct,X1,xgboost,3804,y2026_h06_o2025-10_D_direct_q3_direct.ubj,28c2b8456081793e2866bf21f825c85996978b6b49d834a8651eb69a7ccc42cf,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,D_residual,q2,X1,xgboost,3804,y2026_h06_o2025-10_D_residual_q2.ubj,3f9f33d6440eabf3fad35d7035e3258326565d2e7d2c47a06bfb187eb1a16e92,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,D_residual,q4,X1,xgboost,3804,y2026_h06_o2025-10_D_residual_q4.ubj,c2ed8d07d3b960412c12cb94498abe15e76510e6cf4ad178d14d5435cdebcb5b,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
y2026_h06_o2025-10,D_residual,q5,X1,xgboost,3804,y2026_h06_o2025-10_D_residual_q5.ubj,4b7fb33a3b791acd18f13739de2b8b33ab8941998dfd75f2c3d9f34f838f3589,15d57e5a1e30008deebf62f72ed5f1cac28d611e63240fe26df92b3f14e27fe5
